DeltaPHI,Depth,Facies,Formation,GR,ILD_log10,NM_M,PE,PHIND,RELPOS,Well Name,train,smooth_PE,enc_formation,3PE,3GR
2.855,3090.5,8.0,B3 LM,17.617,0.6759999999999999,2,4.328,8.725,0.688,CRAWFORD,0,3.490799999999999,7,0.9518363756322852,1.0156817526664745
2.695,3091.0,8.0,B3 LM,19.292,0.664,2,4.2989999999999995,9.465,0.625,CRAWFORD,0,3.5518399999999986,7,0.9932994454713492,1.095078617244707
2.535,3091.5,8.0,B3 LM,21.572,0.655,2,4.301,9.705,0.563,CRAWFORD,0,3.589039999999999,7,1.0004652244708072,1.1181837030893633
1.95,3092.0,8.0,B3 LM,22.975,0.653,2,4.319,9.21,0.5,CRAWFORD,0,3.622079999999999,7,1.0041850732387816,1.0650380122380865
1.34,3092.5,8.0,B3 LM,23.921999999999997,0.65,2,4.305,8.59,0.43799999999999994,CRAWFORD,0,3.6569999999999987,7,0.9967585089141004,1.0412187159956472
0.63,3093.0,8.0,B3 LM,24.869,0.657,2,4.291,7.42,0.375,CRAWFORD,0,3.6931599999999984,7,0.996747967479675,1.03958699105426
0.42,3093.5,8.0,B3 LM,27.64,0.669,2,4.216,6.02,0.313,CRAWFORD,0,3.7268399999999984,7,0.9825215567466791,1.1114238610318068
0.44,3094.0,8.0,B3 LM,34.058,0.67,2,4.109,4.4,0.25,CRAWFORD,0,3.7580399999999985,7,0.9746204933586338,1.2321997105643994
1.11,3094.5,6.0,B3 LM,41.489,0.652,2,3.815,4.03,0.188,CRAWFORD,0,3.7848399999999986,7,0.928449744463373,1.2181866228198954
1.73,3095.0,6.0,B3 LM,51.235,0.631,2,3.444,5.19,0.125,CRAWFORD,0,3.804799999999999,7,0.9027522935779817,1.2349056376388923
2.42,3095.5,6.0,B4 SH,55.601000000000006,0.61,2,3.1460000000000004,7.82,0.063,CRAWFORD,0,3.8195999999999994,8,0.9134727061556331,1.0852151849321754
3.715,3096.0,2.0,B4 SH,59.512,0.601,1,2.935,10.375,1.0,CRAWFORD,0,3.825279999999999,8,0.9329307056579783,1.070340461502491
4.13,3096.5,2.0,B4 SH,62.055,0.598,1,2.844,12.01,0.95,CRAWFORD,0,3.8209999999999993,8,0.9689948892674616,1.0427308778061568
3.83,3097.0,2.0,B4 SH,64.37,0.5920000000000001,1,2.7680000000000002,12.15,0.9,CRAWFORD,0,3.8136799999999993,8,0.9732770745428975,1.0373056159858192
3.32,3097.5,2.0,B4 SH,65.773,0.5870000000000001,1,2.708,11.31,0.85,CRAWFORD,0,3.8026399999999994,8,0.9783236994219653,1.021795867640205
2.635,3098.0,2.0,B4 SH,66.036,0.593,1,2.6630000000000003,9.895,0.8,CRAWFORD,0,3.7927999999999993,8,0.9833825701624815,1.003998601249753
2.65,3098.5,2.0,B4 SH,64.712,0.597,1,2.616,9.32,0.75,CRAWFORD,0,3.789119999999999,8,0.9823507322568531,0.9799503301229633
2.545,3099.0,2.0,B4 SH,64.039,0.6,1,2.603,8.775,0.7,CRAWFORD,0,3.7891999999999992,8,0.9950305810397554,0.9896000741748052
2.57,3099.5,2.0,B4 SH,64.332,0.61,1,2.589,8.69,0.65,CRAWFORD,0,3.782399999999999,8,0.9946215904725316,1.004575336904074
2.545,3100.0,2.0,B4 SH,68.247,0.601,1,2.531,9.105,0.6,CRAWFORD,0,3.729679999999999,8,0.9775975280030901,1.0608561835478456
2.99,3100.5,2.0,B4 SH,75.809,0.583,1,2.4859999999999998,10.63,0.55,CRAWFORD,0,3.634959999999999,8,0.9822204662188857,1.1108034052778877
3.69,3101.0,2.0,B4 SH,84.73899999999999,0.5589999999999999,1,2.488,12.42,0.5,CRAWFORD,0,3.5330399999999993,8,1.000804505229284,1.1177960400480154
4.595,3101.5,2.0,B4 SH,95.76799999999999,0.541,1,2.52,14.775,0.45,CRAWFORD,0,3.432079999999999,8,1.0128617363344052,1.1301525861763768
4.575,3102.0,2.0,B4 SH,94.175,0.529,1,2.6,15.465,0.4,CRAWFORD,0,3.338839999999999,8,1.0317460317460319,0.9833660512906192
4.575,3102.5,2.0,B4 SH,89.427,0.529,1,2.7880000000000003,15.555,0.35,CRAWFORD,0,3.268479999999999,8,1.0723076923076924,0.9495832227236529
4.35,3103.0,2.0,B4 SH,84.90799999999999,0.527,1,3.148,14.27,0.3,CRAWFORD,0,3.221279999999999,8,1.1291248206599713,0.9494671631610138
3.17,3103.5,2.0,B4 SH,81.3,0.53,1,3.103,11.82,0.25,CRAWFORD,0,3.173439999999998,8,0.9857052096569251,0.9575069486974138
1.84,3104.0,2.0,B4 SH,82.251,0.534,1,2.6910000000000003,10.85,0.2,CRAWFORD,0,3.1090399999999985,8,0.8672252658717371,1.01169741697417
0.12,3104.5,3.0,B4 SH,83.20299999999999,0.568,1,2.235,16.21,0.15,CRAWFORD,0,3.025679999999998,8,0.8305462653288739,1.011574327363801
-0.305,3105.0,2.0,B4 SH,82.88799999999999,0.647,1,2.113,24.225,0.1,CRAWFORD,0,2.9379999999999984,8,0.945413870246085,0.9962140788192734
-3.475,3105.5,3.0,B4 LM,70.52600000000001,0.731,1,2.301,31.335,0.05,CRAWFORD,0,2.8583999999999987,9,1.0889730241362992,0.850858990444938
-2.585,3106.0,8.0,B4 LM,59.858000000000004,0.7929999999999999,2,3.3289999999999997,25.825,1.0,CRAWFORD,0,2.8229199999999985,9,1.4467622772707516,0.8487366361341916
-2.425,3106.5,8.0,B4 LM,43.933,0.815,2,4.2330000000000005,18.585,0.9440000000000001,CRAWFORD,0,2.827879999999999,9,1.2715530189246023,0.7339536904006148
-0.505,3107.0,8.0,B4 LM,30.523000000000003,0.828,2,4.53,13.435,0.889,CRAWFORD,0,2.856479999999999,9,1.0701630049610205,0.6947624792297362
-0.83,3107.5,8.0,B4 LM,21.444000000000003,0.867,2,4.734,7.75,0.833,CRAWFORD,0,2.9080799999999987,9,1.0450331125827814,0.7025521737705992
0.5,3108.0,8.0,B4 LM,18.52,0.948,2,4.86,5.3,0.778,CRAWFORD,0,2.976639999999999,9,1.0266159695817492,0.8636448423801528
0.725,3108.5,8.0,B4 LM,20.668000000000003,1.034,2,4.986000000000001,4.655,0.722,CRAWFORD,0,3.058679999999999,9,1.025925925925926,1.1159827213822895
0.945,3109.0,8.0,B4 LM,23.396,1.077,2,4.9719999999999995,4.055,0.667,CRAWFORD,0,3.143799999999999,9,0.9971921379863616,1.1319914844203598
1.0,3109.5,6.0,B4 LM,25.715999999999998,1.112,2,4.974,3.38,0.611,CRAWFORD,0,3.232039999999999,9,1.000402252614642,1.0991622499572575
1.335,3110.0,6.0,B4 LM,28.035,1.131,2,4.9910000000000005,2.125,0.556,CRAWFORD,0,3.323359999999999,9,1.0034177724165663,1.0901773215118993
1.565,3110.5,6.0,B4 LM,31.494,1.128,2,5.024,1.855,0.5,CRAWFORD,0,3.4177999999999993,9,1.0066119014225605,1.1233814874264312
0.74,3111.0,6.0,B4 LM,42.743,1.145,2,4.996,2.92,0.389,CRAWFORD,0,3.512999999999999,9,0.9944267515923567,1.357179145234013
0.415,3111.5,6.0,B4 LM,47.021,1.158,2,4.874,2.815,0.33299999999999996,CRAWFORD,0,3.603839999999999,9,0.975580464371497,1.1000865638818051
0.265,3112.0,6.0,B4 LM,49.443000000000005,1.158,2,4.72,2.475,0.278,CRAWFORD,0,3.689079999999999,9,0.9684037751333607,1.0515089002785991
0.175,3112.5,6.0,B4 LM,48.343,1.072,2,4.435,2.025,0.222,CRAWFORD,0,3.765239999999999,9,0.9396186440677966,0.9777521590518374
0.305,3113.0,6.0,B4 LM,47.243,0.993,2,4.07,2.325,0.16699999999999998,CRAWFORD,0,3.8285999999999984,9,0.9177001127395717,0.9772459301243199
0.625,3113.5,6.0,B4 LM,47.738,0.9359999999999999,2,3.745,3.575,0.111,CRAWFORD,0,3.8788799999999988,9,0.9201474201474201,1.0104777427343732
2.86,3114.0,8.0,B5 SH,55.757,0.9,2,3.514,7.09,0.055999999999999994,CRAWFORD,0,3.9186399999999986,10,0.9383177570093457,1.16797938749005
4.345,3114.5,3.0,B5 SH,67.815,0.8759999999999999,1,3.406,9.295,1.0,CRAWFORD,0,3.9508799999999993,10,0.9692657939669893,1.216259841813584
4.72,3115.0,2.0,B5 SH,68.904,0.852,1,3.455,9.57,0.938,CRAWFORD,0,3.977559999999999,10,1.014386376981797,1.0160583941605839
3.905,3115.5,2.0,B5 SH,64.085,0.8340000000000001,1,3.565,7.665,0.875,CRAWFORD,0,3.994239999999999,10,1.0318379160636757,0.930062115406943
3.37,3116.0,2.0,B5 SH,53.913000000000004,0.828,1,3.645,5.72,0.813,CRAWFORD,0,4.0159199999999995,10,1.0224403927068724,0.8412733088866351
2.665,3116.5,2.0,B5 SH,50.715,0.841,1,3.615,4.465,0.75,CRAWFORD,0,4.052879999999999,10,0.9917695473251029,0.9406822102275889
2.43,3117.0,2.0,B5 SH,51.22,0.8540000000000001,1,3.714,3.86,0.688,CRAWFORD,0,4.112039999999999,10,1.0273858921161825,1.0099576062308981
3.075,3119.0,2.0,B5 SH,65.99,0.794,1,3.5,6.985,0.43799999999999994,CRAWFORD,0,4.167519999999999,10,0.942380183091007,1.2883639203436157
1.485,3119.5,2.0,B5 SH,74.325,0.764,1,3.159,11.995,0.375,CRAWFORD,0,4.201839999999999,10,0.9025714285714285,1.126307016214578
1.095,3120.0,3.0,B5 SH,77.227,0.718,1,2.865,15.315,0.313,CRAWFORD,0,4.183279999999999,10,0.9069325735992404,1.039044735956946
1.285,3120.5,3.0,B5 SH,78.863,0.687,1,2.696,17.905,0.25,CRAWFORD,0,4.121799999999999,10,0.9410122164048865,1.0211843008274308
2.755,3121.0,3.0,B5 SH,79.13,0.669,1,2.6510000000000002,19.325,0.188,CRAWFORD,0,4.046639999999999,10,0.9833086053412463,1.0033856180972065
4.55,3121.5,3.0,B5 SH,76.89,0.657,1,2.6710000000000003,19.53,0.125,CRAWFORD,0,3.9641199999999994,10,1.00754432289702,0.9716921521546822
6.11,3122.0,3.0,B5 LM,69.179,0.6920000000000001,1,3.114,19.22,0.063,CRAWFORD,0,3.8942799999999993,11,1.1658554848371394,0.8997138769670958
4.62,3122.5,8.0,B5 LM,59.998999999999995,0.732,2,4.1339999999999995,16.19,1.0,CRAWFORD,0,3.8601999999999994,11,1.327552986512524,0.8673007704650254
1.64,3123.0,8.0,B5 LM,41.912,0.7609999999999999,2,4.726,10.98,0.983,CRAWFORD,0,3.8503599999999993,11,1.1432027092404453,0.6985449757495958
0.755,3123.5,8.0,B5 LM,26.221999999999998,0.805,2,4.899,7.955,0.966,CRAWFORD,0,3.8473599999999992,11,1.036606009310199,0.6256442069097156
1.58,3124.0,8.0,B5 LM,22.615,0.845,2,4.854,6.02,0.948,CRAWFORD,0,3.8418799999999993,11,0.9908144519289651,0.862443749523301
1.97,3124.5,8.0,B5 LM,20.83,0.8490000000000001,2,4.7780000000000005,4.39,0.9309999999999999,CRAWFORD,0,3.8320399999999997,11,0.9843428100535642,0.9210700862259562
2.77,3125.0,8.0,B5 LM,21.326,0.836,2,4.655,4.39,0.914,CRAWFORD,0,3.8183999999999996,11,0.9742570113017999,1.0238118098895825
3.665,3125.5,8.0,B5 LM,23.645,0.725,2,4.408,5.185,0.897,CRAWFORD,0,3.79976,11,0.9469387755102041,1.1087405045484384
4.805,3126.0,8.0,B5 LM,29.02,0.5870000000000001,2,3.97,7.455,0.879,CRAWFORD,0,3.7697599999999998,11,0.9006352087114338,1.2273207866356524
5.255,3126.5,7.0,B5 LM,35.588,0.461,2,3.6060000000000003,11.615,0.862,CRAWFORD,0,3.7365999999999997,11,0.9083123425692695,1.2263266712611993
5.335,3127.0,7.0,B5 LM,39.503,0.325,2,3.3089999999999997,18.395,0.845,CRAWFORD,0,3.7061599999999997,11,0.9176372712146421,1.1100089917949871
4.545,3127.5,7.0,B5 LM,41.138999999999996,0.239,2,3.342,21.765,0.828,CRAWFORD,0,3.6900399999999998,11,1.0099728014505893,1.0414145761081435
2.77,3128.0,7.0,B5 LM,41.861999999999995,0.184,2,3.4219999999999997,21.54,0.81,CRAWFORD,0,3.6863599999999996,11,1.0239377618192698,1.0175745642820682
-0.02,3128.5,7.0,B5 LM,42.586000000000006,0.16899999999999998,2,3.485,19.0,0.7929999999999999,CRAWFORD,0,3.6895199999999995,11,1.0184102863822326,1.0172949214084375
2.425,3129.0,7.0,B5 LM,44.221000000000004,0.139,2,3.378,18.905,0.7759999999999999,CRAWFORD,0,3.6864399999999993,11,0.969296987087518,1.0383928990748132
3.7,3129.5,7.0,B5 LM,47.395,0.121,2,3.2089999999999996,20.04,0.759,CRAWFORD,0,3.6721999999999997,11,0.9499703966844285,1.0717758531014676
4.59,3130.0,7.0,B5 LM,54.79600000000001,0.10300000000000001,2,3.133,22.87,0.741,CRAWFORD,0,3.6517199999999996,11,0.976316609535681,1.1561557126279145
5.19,3130.5,7.0,B5 LM,58.255,0.091,2,3.1660000000000004,25.77,0.7240000000000001,CRAWFORD,0,3.6337599999999997,11,1.0105330354293012,1.063125045623768
4.065,3131.0,7.0,B5 LM,60.347,0.076,2,3.1180000000000003,26.095,0.7070000000000001,CRAWFORD,0,3.60992,11,0.9848389134554643,1.0359110805939404
3.235,3131.5,7.0,B5 LM,61.754,0.048,2,3.06,25.165,0.69,CRAWFORD,0,3.5923199999999995,11,0.9813983322642719,1.0233151606542163
2.74,3132.0,7.0,B5 LM,61.794,0.002,2,3.14,22.4,0.672,CRAWFORD,0,3.5915599999999994,11,1.0261437908496733,1.000647731321048
3.65,3132.5,7.0,B5 LM,61.833,-0.047,2,3.437,21.13,0.655,CRAWFORD,0,3.6144399999999997,11,1.0945859872611463,1.000631129235848
4.43,3133.0,7.0,B5 LM,62.358000000000004,-0.096,2,3.6719999999999997,21.27,0.638,CRAWFORD,0,3.6534799999999996,11,1.0683735816118707,1.0084906118092283
4.895,3133.5,8.0,B5 LM,63.062,-0.147,2,3.782,22.325,0.621,CRAWFORD,0,3.69872,11,1.0299564270152506,1.011289650084993
5.245,3134.0,7.0,B5 LM,63.33,-0.20600000000000002,2,3.737,22.895,0.603,CRAWFORD,0,3.741359999999999,11,0.9881015335801163,1.0042497859249628
5.035,3134.5,7.0,B5 LM,62.685,-0.218,2,3.5839999999999996,22.725,0.586,CRAWFORD,0,3.760159999999999,11,0.959058067968959,0.9898152534343914
4.57,3135.0,7.0,B5 LM,60.217,-0.23,2,3.444,21.84,0.569,CRAWFORD,0,3.732559999999999,11,0.9609375000000001,0.9606285395230119
5.185,3135.5,7.0,B5 LM,55.926,-0.217,2,3.352,20.385,0.552,CRAWFORD,0,3.6775999999999995,11,0.9732868757259001,0.9287410531909595
5.795,3136.0,7.0,B5 LM,52.318000000000005,-0.185,2,3.4960000000000004,18.665,0.534,CRAWFORD,0,3.621479999999999,11,1.0429594272076375,0.9354861781640025
5.445,3136.5,7.0,B5 LM,47.244,-0.16,2,3.855,15.725,0.517,CRAWFORD,0,3.5815199999999994,11,1.1026887871853546,0.9030161703429029
4.165,3137.0,8.0,B5 LM,45.786,-0.138,2,3.966,11.765,0.5,CRAWFORD,0,3.549039999999999,11,1.0287937743190663,0.9691389382778766
5.55,3137.5,7.0,B5 LM,46.975,-0.11599999999999999,2,3.765,10.25,0.483,CRAWFORD,0,3.513439999999999,11,0.9493192133131618,1.025968636701175
7.385,3138.0,7.0,B5 LM,51.907,-0.10300000000000001,2,3.44,11.675,0.466,CRAWFORD,0,3.4747199999999987,11,0.9136786188579017,1.1049920170303351
6.61,3138.5,7.0,B5 LM,58.336000000000006,-0.09300000000000001,2,3.162,13.74,0.44799999999999995,CRAWFORD,0,3.442399999999999,11,0.9191860465116279,1.1238561273046026
5.94,3139.0,7.0,B5 LM,64.995,-0.09,2,3.0239999999999996,16.68,0.431,CRAWFORD,0,3.419119999999999,11,0.9563567362428841,1.1141490674712013
5.7,3139.5,7.0,B5 LM,67.543,-0.08900000000000001,2,3.057,17.72,0.414,CRAWFORD,0,3.409039999999999,11,1.0109126984126986,1.039203015616586
5.755,3140.0,7.0,B5 LM,68.041,-0.10400000000000001,2,3.1710000000000003,18.395,0.397,CRAWFORD,0,3.4021999999999997,11,1.0372914622178608,1.0073730808521977
5.995,3140.5,7.0,B5 LM,66.186,-0.14400000000000002,2,3.2310000000000003,19.265,0.379,CRAWFORD,0,3.39456,11,1.0189214758751182,0.9727370262047884
6.54,3141.0,7.0,B5 LM,62.184,-0.187,2,3.264,20.72,0.36200000000000004,CRAWFORD,0,3.3857199999999996,11,1.0102135561745589,0.939534040431511
6.0,3141.5,7.0,B5 LM,57.883,-0.239,2,3.2969999999999997,21.62,0.345,CRAWFORD,0,3.3824799999999993,11,1.010110294117647,0.9308342982117588
5.725,3142.0,7.0,B5 LM,54.038999999999994,-0.297,2,3.282,22.245,0.32799999999999996,CRAWFORD,0,3.385399999999999,11,0.9954504094631484,0.9335901732805831
5.745,3142.5,7.0,B5 LM,53.153999999999996,-0.371,2,3.222,23.065,0.31,CRAWFORD,0,3.388959999999999,11,0.9817184643510055,0.9836229389885084
5.78,3143.0,7.0,B5 LM,60.506,-0.43200000000000005,2,3.115,23.96,0.293,CRAWFORD,0,3.386919999999999,11,0.9667908131595283,1.1383150844715355
6.14,3143.5,7.0,B5 LM,68.99,-0.456,2,2.977,25.32,0.276,CRAWFORD,0,3.3812799999999994,11,0.9556982343499196,1.1402174990909992
7.025,3144.0,7.0,B5 LM,88.891,-0.46799999999999997,2,2.9160000000000004,27.595,0.259,CRAWFORD,0,3.375519999999999,11,0.9795095733960364,1.2884620959559359
6.925,3144.5,7.0,B5 LM,114.955,-0.455,2,2.924,28.395,0.24100000000000002,CRAWFORD,0,3.366879999999999,11,1.0027434842249656,1.2932130361903904
6.245,3145.0,7.0,B5 LM,139.876,-0.405,2,3.215,28.025,0.22399999999999998,CRAWFORD,0,3.3579999999999997,11,1.0995212038303694,1.2167891783741465
4.685,3145.5,7.0,B5 LM,157.72899999999998,-0.353,2,3.373,26.015,0.207,CRAWFORD,0,3.34604,11,1.049144634525661,1.1276344762503931
4.27,3146.0,8.0,B5 LM,167.803,-0.21899999999999997,2,3.81,23.37,0.19,CRAWFORD,0,3.34716,11,1.1295582567447375,1.0638690412035834
0.925,3146.5,8.0,B5 LM,151.183,-0.057,2,4.1530000000000005,17.125,0.172,CRAWFORD,0,3.3638000000000003,11,1.0900262467191602,0.9009552868542279
0.285,3147.0,8.0,B5 LM,123.264,0.067,2,4.404,14.215,0.155,CRAWFORD,0,3.3966000000000003,11,1.0604382374187333,0.8153297659128341
0.705,3147.5,8.0,B5 LM,108.569,0.23399999999999999,2,4.499,12.225,0.138,CRAWFORD,0,3.4388,11,1.0215712988192551,0.8807843328141226
1.15,3148.0,8.0,B5 LM,101.072,0.42700000000000005,2,4.3919999999999995,10.76,0.121,CRAWFORD,0,3.4803999999999995,11,0.9762169370971326,0.9309471396070702
1.135,3148.5,8.0,B5 LM,91.74799999999999,0.625,2,4.254,9.605,0.10300000000000001,CRAWFORD,0,3.51072,11,0.9685792349726776,0.9077489314548044
2.075,3149.0,6.0,B5 LM,83.794,0.7490000000000001,2,4.023,7.845,0.086,CRAWFORD,0,3.5174399999999997,11,0.9456981664315938,0.9133060121201553
2.075,3149.5,8.0,B5 LM,83.794,0.7490000000000001,2,4.023,7.845,0.086,CRAWFORD,0,3.51972,11,1.0,1.0
2.89,3150.0,8.0,B5 LM,79.722,0.7709999999999999,2,4.04,6.64,0.069,CRAWFORD,0,3.53072,11,1.0042257022122796,0.9514046351767429
2.96,3150.5,8.0,B5 LM,76.334,0.8,2,3.997,6.29,0.052000000000000005,CRAWFORD,0,3.553,11,0.9893564356435643,0.9575023205639599
2.68,3151.0,8.0,B5 LM,73.631,0.8,2,3.8280000000000003,6.69,0.034,CRAWFORD,0,3.57964,11,0.9577182887165375,0.9645898289097912
2.42,3151.5,8.0,B5 LM,76.865,0.772,2,3.535,8.6,0.017,CRAWFORD,0,3.6000799999999997,11,0.9234587251828631,1.04392171775475
2.62,3152.0,3.0,C SH,79.92399999999999,0.752,1,3.148,11.51,1.0,CRAWFORD,0,3.6037199999999996,12,0.8905233380480905,1.0397970467703115
3.725,3152.5,3.0,C SH,82.199,0.728,1,2.964,14.555,0.972,CRAWFORD,0,3.595439999999999,12,0.9415501905972046,1.0284645413142486
5.61,3153.0,3.0,C SH,79.953,0.7,1,2.793,16.93,0.9440000000000001,CRAWFORD,0,3.5779199999999998,12,0.9423076923076924,0.9726760666188153
6.3,3153.5,3.0,C SH,75.881,0.6729999999999999,1,2.969,17.57,0.917,CRAWFORD,0,3.5661199999999997,12,1.063014679556033,0.9490700786712193
4.775,3154.0,3.0,C SH,67.47,0.652,1,3.282,15.795,0.889,CRAWFORD,0,3.56552,12,1.105422701246211,0.8891553880418023
4.315,3154.5,3.0,C SH,58.832,0.64,1,3.642,13.575,0.861,CRAWFORD,0,3.5799199999999995,12,1.1096892138939671,0.8719727286201275
3.595,3155.0,3.0,C SH,57.946000000000005,0.631,1,3.8930000000000002,11.305,0.833,CRAWFORD,0,3.60676,12,1.06891817682592,0.9849401686157194
3.465,3155.5,3.0,C SH,65.755,0.625,1,3.911,10.355,0.8059999999999999,CRAWFORD,0,3.6386000000000003,12,1.0046236835345492,1.1347634004072755
3.39,3156.0,2.0,C SH,69.445,0.617,1,3.82,11.54,0.778,CRAWFORD,0,3.6723199999999996,12,0.9767322935310662,1.0561174055204927
3.625,3156.5,2.0,C SH,73.389,0.608,1,3.62,12.775,0.75,CRAWFORD,0,3.70048,12,0.9476439790575917,1.0567931456548347
4.14,3157.0,2.0,C SH,77.115,0.605,1,3.467,13.42,0.722,CRAWFORD,0,3.7221999999999995,12,0.9577348066298342,1.0507705514450394
4.875,3157.5,2.0,C SH,79.84,0.596,1,3.36,13.825,0.6940000000000001,CRAWFORD,0,3.7279999999999998,12,0.9691375829247187,1.035336834597679
5.235,3158.0,2.0,C SH,82.616,0.5770000000000001,1,3.207,14.845,0.667,CRAWFORD,0,3.721359999999999,12,0.9544642857142857,1.0347695390781562
5.04,3158.5,2.0,C SH,86.07799999999999,0.5539999999999999,1,3.161,16.15,0.639,CRAWFORD,0,3.695399999999999,12,0.9856563766760212,1.0419047157935508
5.56,3159.0,3.0,C SH,88.855,0.539,1,3.1180000000000003,16.75,0.611,CRAWFORD,0,3.6539999999999986,12,0.9863967099019298,1.0322614373010528
6.36,3159.5,3.0,C SH,90.49,0.53,1,3.168,16.78,0.583,CRAWFORD,0,3.604559999999999,12,1.0160359204618346,1.0184007652917675
7.035,3160.0,2.0,C SH,90.975,0.522,1,3.154,16.995,0.556,CRAWFORD,0,3.550759999999999,12,0.995580808080808,1.0053597082550558
7.505,3160.5,2.0,C SH,90.10799999999999,0.513,1,3.125,17.595,0.528,CRAWFORD,0,3.500079999999999,12,0.9908053265694357,0.9904699093157461
