DeltaPHI,Depth,Facies,Formation,GR,ILD_log10,NM_M,PE,PHIND,RELPOS,Well Name,train,PE2,smooth_PE,smooth_GR,enc_formation,3prev_Depth,3prev_ILD_log10,3prev_DeltaPHI,3prev_PHIND,3prev_smooth_PE,3prev_smooth_GR,3prev_enc,2prev_enc
1.7,2861.0,6.0,A1 LM,57.153,0.951,2,3.9019999999999997,6.75,0.171,STUART,0,,3.3689,64.45329999999997,1,1.0006995452955578,1.2799461641991925,0.41463414634146345,0.6398104265402843,0.9793029272404872,1.1686866049443159,1.0,1.0
0.1,2861.5,6.0,A1 LM,46.056000000000004,1.148,2,4.221,4.55,0.158,STUART,0,,3.4577,63.95479999999996,1,1.0006994229760449,1.5726027397260274,0.022222222222222223,0.42723004694835676,1.02962896789947,1.0926822267517056,1.0,1.0
0.0,2862.0,6.0,A1 LM,37.961,1.324,2,4.561,3.3,0.145,STUART,0,,3.5802,62.13839999999997,1,1.0006993006993008,1.770053475935829,0.0,0.3188405797101449,1.0776269451885743,1.0101341136308217,1.0,1.0
-0.2,2862.5,6.0,A1 LM,33.579,1.402,2,4.7989999999999995,2.8,0.132,STUART,0,,3.7238999999999995,59.27579999999996,1,1.0006991784653032,1.7223587223587222,-0.05714285714285715,0.3093922651933701,1.1200709838481666,0.9327060304472679,1.0,1.0
-0.4,2863.0,6.0,A1 LM,31.212,1.439,2,4.874,2.7,0.11800000000000001,STUART,0,,3.8869,55.910499999999956,1,1.00069905627403,1.513144058885384,-0.23529411764705885,0.4,1.153759387337113,0.8674575235092692,1.0,1.0
-0.5,2863.5,6.0,A1 LM,30.176,1.486,2,4.787,2.55,0.105,STUART,0,,4.0482,52.109499999999954,1,1.0006989341254586,1.294425087108014,-5.0,0.5604395604395604,1.1707782630072012,0.8147863803811439,1.0,1.0
-0.7,2864.0,8.0,A1 LM,29.858,1.507,2,4.622,2.75,0.092,STUART,0,,4.193,47.85319999999995,1,1.0006988120195668,1.1382175226586102,0.0,0.8333333333333334,1.1711636221440143,0.770106729494161,1.0,1.0
-0.6,2864.5,8.0,A1 LM,29.923000000000002,1.433,2,4.375,3.3,0.079,STUART,0,,4.3118,43.41329999999995,1,1.000698689956332,1.022111269614836,2.9999999999999996,1.1785714285714286,1.157872123311582,0.7323950077434632,1.0,1.0
0.0,2865.0,6.0,A1 LM,34.428000000000004,1.2790000000000001,2,4.115,4.0,0.066,STUART,0,,4.3874,39.601799999999955,1,1.0006985679357316,0.8888116747741488,-0.0,1.4814814814814814,1.128765854537035,0.7083070264082773,1.0,1.0
0.8,2865.5,6.0,A1 LM,39.935,1.1340000000000001,2,3.9789999999999996,4.6,0.053,STUART,0,,4.4235,37.02809999999995,1,1.000698445957744,0.7631224764468373,-1.6,1.803921568627451,1.0927078701645176,0.7105825233402735,1.0,1.0
0.8,2866.0,6.0,A1 LM,39.935,1.1340000000000001,2,3.9789999999999996,4.6,0.053,STUART,0,,4.4312,35.30629999999995,1,1.0006983240223464,0.752488387524884,-1.142857142857143,1.6727272727272726,1.0568089673264964,0.7378043683599004,1.0,1.0
1.3,2866.5,6.0,A1 LM,46.823,1.05,2,3.727,5.15,0.039,STUART,0,,4.3818,35.382999999999946,1,1.0006982021295165,0.732728541521284,-2.166666666666667,1.5606060606060608,1.0162345192263094,0.8150267314394434,1.0,1.0
2.0,2867.0,6.0,A1 LM,57.968999999999994,1.01,2,3.537,5.2,0.026000000000000002,STUART,0,,4.2794,37.383799999999944,1,1.000698080279232,0.7896794370602032,0.0,1.3,0.9753840543374207,0.9439924447878628,1.0,1.0
2.3,2867.5,6.0,A1 LM,71.24600000000001,0.9540000000000001,2,3.4819999999999998,5.65,0.013000000000000001,STUART,0,,4.1476999999999995,41.15049999999995,1,1.000697958471471,0.8412698412698413,2.8749999999999996,1.2282608695652175,0.9376511811913643,1.111331664330603,1.0,1.0
3.2,2868.0,3.0,B1 SH,82.54799999999999,0.843,1,3.532,7.2,1.0,STUART,0,,4.0135,46.28409999999995,2,1.0006978367062107,0.7433862433862433,4.0,1.565217391304348,0.9057365950532588,1.3109303438763058,1.0,1.0
4.9,2868.5,3.0,B1 SH,92.119,0.718,1,3.484,8.95,0.968,STUART,0,,3.8832,52.478399999999944,2,1.0006977149834293,0.6838095238095238,3.769230769230769,1.7378640776699026,0.8862111461043406,1.4831529265466474,1.0,1.0
7.0,2869.0,3.0,B1 SH,93.564,0.635,1,3.4019999999999997,11.1,0.935,STUART,0,,3.7612,58.84899999999995,2,1.0006975933031044,0.6287128712871287,3.5,2.1346153846153846,0.8789082581670328,1.5741845398274128,1.0,2.0
9.0,2869.5,3.0,B1 SH,86.26,0.615,1,3.486,11.9,0.903,STUART,0,,3.6723,64.48269999999994,2,1.0006974716652135,0.6446540880503144,3.91304347826087,2.1061946902654864,0.8853822600477373,1.5669967558109867,2.0,2.0
9.5,2870.0,2.0,B1 SH,77.097,0.637,1,3.56,11.25,0.871,STUART,0,,3.6168,68.74959999999994,2,1.000697350069735,0.7556346381969158,2.96875,1.5625,0.9011585897595615,1.485382669210377,2.0,2.0
9.2,2870.5,2.0,B1 SH,67.68,0.6509999999999999,1,3.4730000000000003,10.7,0.8390000000000001,STUART,0,,3.5662,71.52409999999995,2,1.0006972285166462,0.9066852367688022,1.877551020408163,1.1955307262569832,0.9183662958384837,1.3629245556266965,2.0,2.0
8.5,2871.0,2.0,B1 SH,64.04899999999999,0.639,1,3.4010000000000002,10.65,0.8059999999999999,STUART,0,,3.5084000000000004,73.93549999999996,2,1.0006971070059254,1.0062992125984251,1.2142857142857142,0.9594594594594595,0.9327874082739552,1.2563594963380862,2.0,2.0
7.5,2871.5,2.0,B1 SH,67.566,0.621,1,3.307,11.45,0.774,STUART,0,,3.466400000000001,76.00979999999996,2,1.00069698553755,1.0097560975609756,0.8333333333333334,0.9621848739495797,0.9439315960025055,1.1787626758805079,2.0,2.0
7.1,2872.0,2.0,B1 SH,69.72800000000001,0.604,1,3.28,12.45,0.742,STUART,0,,3.440700000000001,77.18569999999995,2,1.0006968641114982,0.9481946624803768,0.7473684210526316,1.1066666666666667,0.9513105507631058,1.1227076230261706,2.0,2.0
8.3,2872.5,2.0,B1 SH,67.96600000000001,0.5820000000000001,1,3.253,13.45,0.71,STUART,0,,3.417800000000001,76.85769999999995,2,1.0006967427277478,0.894009216589862,0.9021739130434784,1.2570093457943925,0.9583870786831925,1.0745706691870294,2.0,2.0
9.6,2873.0,2.0,B1 SH,65.803,0.565,1,3.284,13.5,0.677,STUART,0,,3.3930000000000007,75.18319999999996,2,1.0006966213862765,0.8841940532081376,1.1294117647058823,1.2676056338028168,0.9671075133964201,1.0168755198788133,2.0,2.0
10.1,2873.5,2.0,B1 SH,62.351000000000006,0.575,1,3.405,11.85,0.645,STUART,0,,3.3851000000000004,72.20639999999995,2,1.0006965000870625,0.9259259259259258,1.3466666666666667,1.034934497816594,0.9765462727902144,0.9499617154630059,2.0,2.0
10.1,2874.0,2.0,B1 SH,59.512,0.621,1,3.5039999999999996,9.65,0.613,STUART,0,,3.3953,68.80119999999997,2,1.0006963788300836,1.0281456953642385,1.4225352112676057,0.7751004016064258,0.9868050106083063,0.8913723656065826,2.0,2.0
9.9,2874.5,2.0,B1 SH,61.176,0.691,1,3.5869999999999997,8.15,0.581,STUART,0,,3.405400000000001,66.29279999999997,2,1.0006962576153178,1.1872852233676974,1.1927710843373494,0.6059479553903346,0.9963719351629703,0.8625394722975058,2.0,2.0
9.6,2875.0,2.0,B1 SH,65.75399999999999,0.7509999999999999,1,3.605,7.7,0.5479999999999999,STUART,0,,3.4099000000000004,65.15849999999998,2,1.0006961364427427,1.3292035398230089,1.0,0.5703703703703704,1.0049808429118774,0.8666630311026933,2.0,2.0
9.0,2875.5,2.0,B1 SH,66.66,0.768,1,3.505,8.2,0.516,STUART,0,,3.413100000000001,65.05649999999996,2,1.0006960153123368,1.3356521739130436,0.8910891089108911,0.6919831223628692,1.0082715429381703,0.9009796915508875,2.0,2.0
8.0,2876.0,2.0,B1 SH,64.604,0.742,1,3.411,8.9,0.484,STUART,0,,3.4141000000000004,65.11199999999997,2,1.000695894224078,1.1948470209339774,0.7920792079207921,0.922279792746114,1.0055370659440992,0.946378842229496,2.0,2.0
7.0,2876.5,2.0,B1 SH,61.699,0.696,1,3.319,9.2,0.452,STUART,0,,3.4153000000000007,64.52529999999996,2,1.000695773177944,1.0072358900144718,0.7070707070707071,1.1288343558282208,1.0029071474716624,0.97333797938841,2.0,2.0
5.6,2877.0,2.0,B1 SH,58.353,0.657,1,3.265,9.3,0.419,STUART,0,,3.4138000000000006,63.38779999999995,2,1.000695652173913,0.874833555259654,0.5833333333333334,1.2077922077922079,1.0011437285550897,0.9728247273955044,2.0,2.0
4.2,2877.5,2.0,B1 SH,55.928999999999995,0.64,1,3.167,9.2,0.387,STUART,0,,3.4052000000000007,62.184099999999944,2,1.0006955312119632,0.8333333333333334,0.4666666666666667,1.1219512195121952,0.9976853886496146,0.9558476093856876,2.0,2.0
4.0,2878.0,2.0,B1 SH,57.413999999999994,0.64,1,3.181,9.1,0.355,STUART,0,,3.3949000000000007,61.34519999999994,2,1.0006954102920724,0.862533692722372,0.5,1.0224719101123594,0.9943762631440205,0.9421489126428304,2.0,2.0
3.8,2878.5,2.0,B1 SH,60.393,0.64,1,3.133,9.3,0.32299999999999995,STUART,0,,3.3677000000000006,61.14939999999994,2,1.0006952894142187,0.9195402298850576,0.5428571428571428,1.0108695652173914,0.9860627177700348,0.9476809871476767,2.0,2.0
4.2,2879.0,2.0,B1 SH,65.90100000000001,0.636,1,3.1630000000000003,9.9,0.29,STUART,0,,3.3336000000000006,61.78829999999996,2,1.0006951685783803,0.9680365296803652,0.7500000000000001,1.064516129032258,0.9765071181674381,0.9747664377056785,2.0,2.0
5.8,2879.5,2.0,B1 SH,71.385,0.635,1,3.1310000000000002,10.8,0.258,STUART,0,,3.288000000000001,62.809199999999954,2,1.000695047784535,0.9921875,1.380952380952381,1.173913043478261,0.9655820509808529,1.0100524088955216,2.0,2.0
4.9,2880.0,2.0,B1 SH,75.816,0.625,1,2.997,13.55,0.226,STUART,0,,3.227200000000001,63.815399999999954,2,1.0006949270326615,0.9765625,1.225,1.489010989010989,0.9506023741494596,1.0402672091704,2.0,2.0
5.6,2880.5,2.0,B1 SH,75.334,0.5870000000000001,1,2.938,15.9,0.19399999999999998,STUART,0,,3.1705000000000014,64.68279999999996,2,1.0006948063227374,0.9171875000000002,1.4736842105263157,1.7096774193548385,0.9414437152953057,1.0577830690080363,2.0,2.0
4.8,2881.0,3.0,B1 SH,72.69,0.5579999999999999,1,2.969,18.5,0.129,STUART,0,,3.1263000000000014,65.49139999999996,2,1.0006946856547412,0.8773584905660377,1.1428571428571428,1.8686868686868687,0.9378149748020161,1.0599320583346685,2.0,2.0
6.9,2881.5,2.0,B1 SH,68.635,0.5579999999999999,1,3.1039999999999996,19.45,0.09699999999999999,STUART,0,,3.1048000000000013,66.18499999999996,2,1.0006945650286507,0.8787401574803149,1.1896551724137931,1.8009259259259258,0.9442822384428224,1.0537469033198958,2.0,2.0
7.5,2882.0,3.0,B1 SH,60.695,0.52,1,3.147,21.25,0.065,STUART,0,,3.0930000000000013,66.41919999999996,2,1.0006944444444446,0.8320000000000001,1.530612244897959,1.5682656826568264,0.958415964303421,1.0408020634517687,2.0,2.0
5.6,2882.5,2.0,B1 SH,51.645,0.501,1,3.3539999999999996,18.1,0.032,STUART,0,,3.1117000000000012,65.99079999999996,2,1.0006943239021002,0.8534923339011924,1.0,1.1383647798742138,0.9814540293329127,1.0202217591075218,2.0,2.0
7.0,2883.0,8.0,B1 LM,41.918,0.5479999999999999,2,3.764,10.9,1.0,STUART,0,,3.1700000000000013,64.44119999999997,3,1.0006942034015966,0.9820788530465949,1.4583333333333335,0.5891891891891892,1.0139781850750087,0.9839643067639416,2.0,2.0
7.7,2883.5,8.0,B1 LM,32.991,0.633,2,4.109,6.35,0.968,STUART,0,,3.2676000000000007,61.700999999999965,3,1.0006940829429116,1.1344086021505377,1.1159420289855073,0.3264781491002571,1.0524349394485955,0.9322505099342752,2.0,2.0
5.0,2884.0,8.0,B1 LM,28.258000000000003,0.705,2,4.154,6.1,0.935,STUART,0,,3.3667000000000016,57.93669999999997,3,1.0006939625260236,1.3557692307692306,0.6666666666666666,0.28705882352941176,1.0884901390236017,0.8722884346694932,2.0,3.0
4.1,2884.5,8.0,B1 LM,26.635,0.769,2,4.321000000000001,5.35,0.903,STUART,0,,3.4857000000000014,53.46169999999997,3,1.0006938421509106,1.5349301397205588,0.7321428571428571,0.29558011049723754,1.1201915351736993,0.8101386859986544,3.0,3.0
3.6,2885.0,8.0,B1 LM,25.541,0.847,2,4.476,4.8,0.871,STUART,0,,3.6336000000000013,48.434199999999976,3,1.0006937218175511,1.5456204379562046,0.5142857142857143,0.4403669724770642,1.1462460567823343,0.7516030117378323,3.0,3.0
2.3,2885.5,8.0,B1 LM,23.795,0.948,2,4.565,4.45,0.8390000000000001,STUART,0,,3.796300000000001,43.280299999999976,3,1.0006936015259233,1.4976303317535544,0.2987012987012987,0.7007874015748032,1.1618007100012242,0.701452164470592,3.0,3.0
2.2,2886.0,8.0,B1 LM,20.719,1.061,2,4.615,3.5,0.8059999999999999,STUART,0,,3.960900000000001,38.08319999999998,3,1.0006934812760055,1.5049645390070923,0.44000000000000006,0.5737704918032788,1.176493302046514,0.657324286678392,3.0,3.0
2.4,2886.5,8.0,B1 LM,18.499000000000002,1.139,2,4.696000000000001,3.2,0.774,STUART,0,,4.120100000000001,33.06959999999998,3,1.000693361067776,1.481144343302991,0.5853658536585367,0.5981308411214954,1.1820007459046962,0.6185661885050419,3.0,3.0
1.5,2887.0,8.0,B1 LM,19.445999999999998,1.1179999999999999,2,4.668,4.65,0.742,STUART,0,,4.272200000000001,28.944699999999983,3,1.0006932409012133,1.319952774498229,0.41666666666666663,0.9687500000000001,1.1757485689123732,0.597608714503388,3.0,3.0
1.0,2887.5,8.0,B1 LM,21.388,1.0190000000000001,2,4.579,7.1,0.71,STUART,0,,4.394700000000001,25.918999999999983,3,1.0006931207762952,1.0748945147679327,0.4347826086956522,1.595505617977528,1.1576271632905724,0.5988636862498642,3.0,3.0
1.2,2888.0,8.0,B1 LM,24.178,0.9079999999999999,2,4.292,9.2,0.677,STUART,0,,4.447500000000001,24.144999999999982,3,1.0006930006930006,0.8557964184731385,0.5454545454545454,2.6285714285714286,1.1228508672271453,0.6340065960843626,3.0,3.0
0.0,2888.5,8.0,B1 LM,27.638,0.812,2,4.046,11.1,0.645,STUART,0,,4.4412,23.609699999999982,3,1.0006928806513078,0.7129060579455663,0.0,3.4687499999999996,1.0779350015776314,0.7139396908338775,3.0,3.0
0.9,2889.0,8.0,B1 LM,31.669,0.7240000000000001,2,3.822,11.45,0.613,STUART,0,,4.408000000000001,23.95079999999998,3,1.000692760651195,0.6475849731663686,0.6,2.462365591397849,1.031786901362296,0.8274675501905355,3.0,3.0
3.4,2889.5,7.0,B1 LM,39.389,0.627,2,3.6289999999999996,11.2,0.581,STUART,0,,4.338800000000001,25.226199999999977,3,1.0006926406926406,0.6153091265947006,3.4,1.5774647887323943,0.9872801328873415,0.9732705737104053,3.0,3.0
6.4,2890.0,7.0,B1 LM,49.385,0.535,2,3.517,11.5,0.5479999999999999,STUART,0,,4.2429000000000014,27.610599999999977,3,1.0006925207756232,0.5892070484581499,5.333333333333334,1.25,0.9539966273187186,1.1435328225305446,3.0,3.0
9.0,2890.5,7.0,B1 LM,58.516000000000005,0.488,2,3.4739999999999998,11.4,0.516,STUART,0,,4.133800000000002,31.082699999999978,3,1.0006924009001212,0.6009852216748768,0.0,1.0270270270270272,0.9307844726650458,1.316522446282672,3.0,3.0
9.2,2891.0,7.0,B1 LM,66.619,0.511,2,3.613,10.8,0.484,STUART,0,,4.033600000000002,35.67269999999998,3,1.0006922810661127,0.7058011049723756,10.222222222222221,0.943231441048035,0.9150635208711435,1.48941580239491,3.0,3.0
6.4,2891.5,7.0,B1 LM,67.296,0.602,2,3.862,9.5,0.452,STUART,0,,3.9502000000000015,40.55239999999998,3,1.0006921612735769,0.960127591706539,1.8823529411764708,0.8482142857142858,0.9104360652715038,1.6075508796410087,3.0,3.0
3.7,2892.0,6.0,B1 LM,57.798,0.745,2,4.052,8.25,0.419,STUART,0,,3.8886000000000016,44.38759999999998,3,1.0006920415224914,1.3925233644859811,0.578125,0.717391304347826,0.9164957929717882,1.60762895409734,3.0,3.0
1.1,2892.5,6.0,B1 LM,48.169,0.912,2,4.2410000000000005,7.45,0.387,STUART,0,,3.854800000000002,47.06569999999998,3,1.0006919218128352,1.8688524590163935,0.12222222222222223,0.6535087719298246,0.9325076201074073,1.5142088685989317,3.0,3.0
0.4,2893.0,6.0,B1 LM,41.437,1.045,2,4.476,6.3,0.355,STUART,0,,3.8732000000000015,48.791599999999974,3,1.0006918021445868,2.0450097847358117,0.04347826086956522,0.5833333333333333,0.960234034113447,1.3677574167360476,3.0,3.0
0.1,2893.5,6.0,B1 LM,39.348,1.117,2,4.712,5.35,0.32299999999999995,STUART,0,,3.9398000000000017,49.962599999999966,3,1.0006916825177243,1.8554817275747508,0.015625,0.5631578947368421,0.9973672219128146,1.232050384194277,3.0,3.0
1.0,2894.0,6.0,B1 LM,49.312,1.1440000000000001,2,4.56,4.5,0.29,STUART,0,,4.013600000000002,51.726899999999965,3,1.0006915629322268,1.5355704697986579,0.27027027027027023,0.5454545454545454,1.0321452450753485,1.1653457271850696,3.0,3.0
0.7,2894.5,6.0,B1 LM,61.983999999999995,1.143,2,4.605,4.85,0.258,STUART,0,,4.111200000000002,53.98639999999997,3,1.0006914433880727,1.2532894736842104,0.6363636363636362,0.6510067114093959,1.0665144754591678,1.1470433882848867,3.0,3.0
0.9,2895.0,6.0,B1 LM,73.506,1.122,2,4.574,5.75,0.226,STUART,0,,4.216900000000001,56.39849999999997,3,1.0006913238852402,1.073684210526316,2.25,0.9126984126984127,1.0887379944232156,1.1559059346280918,3.0,3.0
0.3,2895.5,8.0,B1 LM,74.208,1.095,2,4.478,6.85,0.19399999999999998,STUART,0,,4.317300000000001,57.967699999999965,3,1.0006912044237084,0.9803043867502238,2.9999999999999996,1.280373831775701,1.095817046550586,1.1602218459407638,3.0,3.0
-0.7,2896.0,8.0,B1 LM,67.819,1.072,2,4.444,7.55,0.161,STUART,0,,4.400400000000002,58.08769999999996,3,1.0006910850034554,0.937062937062937,-0.7,1.6777777777777778,1.0963723340641818,1.1229689001274,3.0,3.0
-1.2,2896.5,8.0,B1 LM,61.625,1.057,2,4.439,7.4,0.129,STUART,0,,4.458100000000002,57.52059999999996,3,1.0006909656244602,0.9247594050743656,-1.7142857142857144,1.5257731958762888,1.0843792566647206,1.065464635537839,3.0,3.0
-1.2,2897.0,8.0,B1 LM,61.625,1.057,2,4.439,7.4,0.129,STUART,0,,4.496800000000002,57.90329999999996,3,1.0006908462867012,0.9420677361853831,-1.3333333333333333,1.2869565217391306,1.0663757736726034,1.0266815606798052,3.0,3.0
-0.9,2897.5,8.0,B1 LM,55.481,1.041,2,4.335,6.55,0.09699999999999999,STUART,0,,4.5062000000000015,58.63449999999996,3,1.000690726990157,0.9506849315068493,-3.0,0.9562043795620438,1.043754198225743,1.0115029576816055,3.0,3.0
-0.1,2898.0,6.0,B1 LM,57.251000000000005,0.98,2,3.907,5.75,0.065,STUART,0,,4.449300000000003,60.215899999999955,3,1.0006906077348066,0.9141791044776119,0.14285714285714288,0.7615894039735099,1.011112626124898,1.036637704712013,3.0,3.0
-0.6,2898.5,8.0,B1 LM,67.28,0.84,2,3.58,7.1,0.032,STUART,0,,4.336100000000002,63.009099999999954,3,1.0006904885206283,0.794701986754967,0.5,0.9594594594594593,0.9726340817837196,1.0954179893811955,3.0,3.0
0.7,2899.0,3.0,B2 SH,76.02,0.6859999999999999,1,3.23,9.45,1.0,STUART,0,,4.203100000000001,65.67989999999995,4,1.000690369347601,0.6490066225165563,-0.5833333333333334,1.277027027027027,0.9346868884540115,1.1343032262409913,3.0,3.0
2.5,2899.5,3.0,B2 SH,84.45700000000001,0.603,1,2.967,12.45,0.9470000000000001,STUART,0,,4.039300000000002,67.92719999999994,4,1.0006902502157031,0.5792507204610952,-2.7777777777777777,1.900763358778626,0.8963871998579735,1.158485192165022,3.0,3.0
4.6,2900.0,3.0,B2 SH,89.01899999999999,0.595,1,2.7939999999999996,14.9,0.895,STUART,0,,3.8613000000000013,69.47849999999995,4,1.0006901311249137,0.6071428571428571,-45.99999999999999,2.591304347826087,0.8678443800148335,1.1538231596638098,3.0,4.0
3.9,2900.5,3.0,B2 SH,89.93299999999999,0.591,1,2.7889999999999997,18.55,0.8420000000000001,STUART,0,,3.6924000000000015,71.05099999999996,4,1.0006900120752114,0.7035714285714285,-6.5,2.6126760563380285,0.8515486266460645,1.1276307707934252,4.0,4.0
4.5,2901.0,3.0,B2 SH,89.38600000000001,0.539,1,2.861,22.55,0.789,STUART,0,,3.534100000000001,73.20769999999996,4,1.0006898930665746,0.7857142857142858,6.428571428571429,2.3862433862433865,0.8408317670290976,1.1146134509949013,4.0,4.0
6.2,2901.5,3.0,B2 SH,89.427,0.479,1,2.935,25.4,0.737,STUART,0,,3.383700000000001,75.98789999999995,4,1.0006897740989826,0.7943615257048093,2.48,2.040160642570281,0.8376946500631297,1.1186667491078688,4.0,4.0
7.6,2902.0,3.0,B2 SH,87.51700000000001,0.461,1,3.128,24.4,0.684,STUART,0,,3.252600000000001,78.57709999999996,4,1.0006896551724138,0.7747899159663866,1.6521739130434783,1.6375838926174495,0.8423587910807241,1.1309556193642638,4.0,4.0
8.7,2902.5,3.0,B2 SH,83.74700000000001,0.485,1,3.284,23.15,0.632,STUART,0,,3.147500000000001,81.40369999999996,4,1.000689536286847,0.8206429780033841,2.230769230769231,1.2479784366576818,0.8524266060015165,1.1457080125543624,4.0,4.0
6.1,2903.0,3.0,B2 SH,78.304,0.541,1,3.332,21.25,0.579,STUART,0,,3.0900000000000007,83.50899999999996,4,1.0006894174422614,1.0037105751391466,1.3555555555555554,0.942350332594235,0.8743385869103873,1.1407133402633876,4.0,4.0
8.5,2903.5,2.0,B2 SH,71.858,0.635,1,3.485,15.95,0.526,STUART,0,,3.0805000000000016,83.96679999999996,4,1.000689298638635,1.325678496868476,1.3709677419354838,0.6279527559055118,0.9103939474539707,1.105002243778286,4.0,4.0
5.0,2904.0,2.0,B2 SH,64.70100000000001,0.737,1,3.471,15.7,0.474,STUART,0,,3.104600000000001,82.83489999999998,4,1.0006891798759476,1.598698481561822,0.6578947368421053,0.6434426229508197,0.9544979401094509,1.054186270554653,4.0,4.0
1.7,2904.5,2.0,B2 SH,64.293,0.752,1,3.45,17.15,0.42100000000000004,STUART,0,,3.152900000000001,80.81849999999997,4,1.0006890611541774,1.5505154639175258,0.19540229885057472,0.7408207343412527,1.0017156473391582,0.9928111375772848,4.0,4.0
-0.3,2905.0,2.0,B2 SH,67.158,0.6859999999999999,1,3.2760000000000002,19.95,0.368,STUART,0,,3.2011000000000016,78.63239999999998,4,1.0006889424733034,1.2680221811460257,-0.04918032786885246,0.9388235294117647,1.0359546925566345,0.9416038989809483,4.0,4.0
0.2,2905.5,3.0,B2 SH,72.47800000000001,0.631,1,3.1710000000000003,20.4,0.316,STUART,0,,3.2393000000000014,76.88689999999997,4,1.0006888238333047,0.9937007874015747,0.023529411764705882,1.2789968652037618,1.0515500730400908,0.9156821505642707,4.0,4.0
5.0,2906.0,2.0,B2 SH,78.068,0.614,1,3.252,18.1,0.21100000000000002,STUART,0,,3.278400000000002,75.75509999999997,4,1.0006887052341598,0.8331071913161465,1.0,1.1528662420382167,1.0559814468852675,0.9145311939774177,4.0,4.0
2.4,2906.5,3.0,B2 SH,73.008,0.5920000000000001,1,3.175,20.1,0.158,STUART,0,,3.3024000000000013,74.11319999999998,4,1.000688586675848,0.7872340425531916,1.411764705882353,1.1720116618075804,1.0474166640235973,0.9170326101078342,4.0,4.0
1.7,2907.0,3.0,B2 SH,64.64399999999999,0.5429999999999999,1,3.302,22.35,0.105,STUART,0,,3.3198000000000016,71.82589999999996,4,1.0006884681583477,0.7915451895043731,-5.666666666666667,1.1203007518796995,1.0370810034050795,0.9134389895259458,4.0,4.0
