,Formation,FormationSH,FormationNum,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,rollavg_PE,grad_PE,rollavg_GR,grad_GR,rollavg_PHIND,grad_PHIND,rollavg_ILD_log10,grad_ILD_log10,rollavg_DeltaPHI,grad_DeltaPHI,Facies
99,A1 LM,0,1,STUART,2857.5,62.205,0.807,6.4,9.9,3.362,2,0.263,4.217133333333335,0.0259999999999998,34.36310000000001,6.079999999999998,10.733333333333338,0.5999999999999996,0.6230333333333331,-0.017999999999999905,0.1999999999999974,-1.0,6
100,A1 LM,0,1,STUART,2858.0,64.865,0.794,4.7,10.25,3.2439999999999998,2,0.25,4.1877666666666675,-0.11800000000000033,35.32246666666667,2.6599999999999966,10.801666666666671,0.34999999999999964,0.6200999999999997,-0.013000000000000012,0.30333333333333073,-1.7000000000000002,6
101,A1 LM,0,1,STUART,2858.5,68.186,0.7709999999999999,4.1,10.25,3.174,2,0.237,4.152566666666668,-0.06999999999999984,36.617200000000004,3.321000000000012,10.90166666666667,0.0,0.6158999999999998,-0.02300000000000013,0.43666666666666404,-0.6000000000000005,6
102,A1 LM,0,1,STUART,2859.0,72.421,0.743,4.1,10.55,3.174,2,0.22399999999999998,4.114966666666668,0.0,38.22883333333334,4.234999999999999,11.02666666666667,0.3000000000000007,0.612633333333333,-0.027999999999999914,0.5933333333333307,0.0,6
103,A1 LM,0,1,STUART,2859.5,74.322,0.73,4.5,10.65,3.187,2,0.21100000000000002,4.076266666666668,0.0129999999999999,39.952233333333346,1.9009999999999962,11.12666666666667,0.09999999999999964,0.612533333333333,-0.013000000000000012,0.8266666666666641,0.40000000000000036,6
104,A1 LM,0,1,STUART,2860.0,72.543,0.748,4.1,10.35,3.359,2,0.19699999999999998,4.045233333333334,0.17200000000000015,41.623400000000025,-1.7789999999999964,11.155000000000005,-0.3000000000000007,0.6175666666666664,0.018000000000000016,1.0899999999999972,-0.40000000000000036,6
105,A1 LM,0,1,STUART,2860.5,65.672,0.8140000000000001,3.5,9.05,3.6180000000000003,2,0.184,4.024000000000001,0.25900000000000034,43.10633333333336,-6.871000000000009,11.088333333333338,-1.299999999999999,0.6290666666666663,0.06600000000000006,1.296666666666664,-0.5999999999999996,6
106,A1 LM,0,1,STUART,2861.0,57.153,0.951,1.7,6.75,3.9019999999999997,2,0.171,4.013633333333335,0.28399999999999936,44.28490000000002,-8.518999999999998,10.868333333333338,-2.3000000000000007,0.6482666666666663,0.1369999999999999,1.4299999999999973,-1.8,8
107,A1 LM,0,1,STUART,2861.5,46.056000000000004,1.148,0.1,4.55,4.221,2,0.158,4.0089000000000015,0.3190000000000004,45.022600000000025,-11.096999999999994,10.516666666666671,-2.2,0.6760666666666663,0.19699999999999995,1.4933333333333307,-1.5999999999999999,8
108,A1 LM,0,1,STUART,2862.0,37.961,1.324,0.0,3.3,4.561,2,0.145,4.011100000000001,0.33999999999999986,45.47250000000003,-8.095000000000006,10.088333333333338,-1.25,0.7109333333333331,0.17600000000000016,1.536666666666664,-0.1,8
109,A1 LM,0,1,STUART,2862.5,33.579,1.402,-0.2,2.8,4.7989999999999995,2,0.132,4.017666666666668,0.23799999999999955,45.72383333333336,-4.381999999999998,9.630000000000004,-0.5,0.7490999999999998,0.07799999999999985,1.5933333333333304,-0.2,6
110,A1 LM,0,1,STUART,2863.0,31.212,1.439,-0.4,2.7,4.874,2,0.11800000000000001,4.028666666666668,0.07500000000000018,45.8478666666667,-2.367000000000001,9.171666666666672,-0.09999999999999964,0.788833333333333,0.037000000000000144,1.6633333333333304,-0.2,6
111,A1 LM,0,1,STUART,2863.5,30.176,1.486,-0.5,2.55,4.787,2,0.105,4.035333333333335,-0.08699999999999974,45.913966666666695,-1.0360000000000014,8.713333333333338,-0.15000000000000036,0.8300666666666665,0.04699999999999993,1.7266666666666637,-0.09999999999999998,6
112,A1 LM,0,1,STUART,2864.0,29.858,1.507,-0.7,2.75,4.622,2,0.092,4.033466666666667,-0.16500000000000004,45.95476666666669,-0.31799999999999784,8.266666666666671,0.20000000000000018,0.8714666666666665,0.020999999999999908,1.7666666666666635,-0.19999999999999996,6
113,A1 LM,0,1,STUART,2864.5,29.923000000000002,1.433,-0.6,3.3,4.375,2,0.079,4.017100000000001,-0.2469999999999999,45.95856666666669,0.06500000000000128,7.870000000000005,0.5499999999999998,0.9092666666666666,-0.07399999999999984,1.779999999999997,0.09999999999999998,6
114,A1 LM,0,1,STUART,2865.0,34.428000000000004,1.2790000000000001,0.0,4.0,4.115,2,0.066,3.994833333333334,-0.2599999999999998,46.067100000000025,4.505000000000003,7.531666666666672,0.7000000000000002,0.9402666666666665,-0.15399999999999991,1.829999999999997,0.6,6
115,A1 LM,0,1,STUART,2865.5,39.935,1.1340000000000001,0.8,4.6,3.9789999999999996,2,0.053,3.971200000000001,-0.13600000000000056,46.28333333333335,5.506999999999998,7.263333333333338,0.5999999999999996,0.9641333333333332,-0.14500000000000002,1.8933333333333302,0.8,6
116,A1 LM,0,1,STUART,2866.0,39.935,1.1340000000000001,0.8,4.6,3.9789999999999996,2,0.053,3.9495666666666676,0.0,46.49736666666669,0.0,7.0400000000000045,0.0,0.9851666666666665,0.0,1.9599999999999969,0.0,6
117,A1 LM,0,1,STUART,2866.5,46.823,1.05,1.3,5.15,3.727,2,0.039,3.9275666666666678,-0.2519999999999998,46.88660000000003,6.887999999999998,6.8766666666666705,0.5500000000000007,1.0004,-0.08400000000000007,2.019999999999997,0.5,6
118,A1 LM,0,1,STUART,2867.0,57.968999999999994,1.01,2.0,5.2,3.537,2,0.026000000000000002,3.9024333333333345,-0.18999999999999995,47.6204666666667,11.145999999999994,6.735000000000004,0.04999999999999982,1.0117,-0.040000000000000036,2.1099999999999968,0.7,6
119,A1 LM,0,1,STUART,2867.5,71.24600000000001,0.9540000000000001,2.3,5.65,3.4819999999999998,2,0.013000000000000001,3.8792333333333344,-0.05500000000000016,48.82273333333337,13.277000000000015,6.6233333333333375,0.4500000000000002,1.0192,-0.05599999999999994,2.2066666666666634,0.2999999999999998,6
120,B1 SH,1,2,STUART,2868.0,82.54799999999999,0.843,3.2,7.2,3.532,1,1.0,3.8568666666666678,0.050000000000000266,50.370700000000035,11.301999999999978,6.585000000000004,1.5499999999999998,1.0215333333333334,-0.1110000000000001,2.309999999999997,0.9000000000000004,3
121,B1 SH,1,2,STUART,2868.5,92.119,0.718,4.9,8.95,3.484,1,0.968,3.830933333333334,-0.04800000000000004,52.149033333333364,9.571000000000012,6.63166666666667,1.7499999999999991,1.0181333333333333,-0.125,2.4299999999999975,1.7000000000000002,3
122,B1 SH,1,2,STUART,2869.0,93.564,0.635,7.0,11.1,3.4019999999999997,1,0.935,3.7981000000000007,-0.0820000000000003,53.95080000000004,1.4449999999999932,6.766666666666669,2.1500000000000004,1.0102,-0.08299999999999996,2.6199999999999974,2.0999999999999996,2
123,B1 SH,1,2,STUART,2869.5,86.26,0.615,9.0,11.9,3.486,1,0.903,3.7807666666666675,0.08400000000000052,55.4753666666667,-7.303999999999988,6.94666666666667,0.8000000000000007,0.9998,-0.020000000000000018,2.833333333333331,2.0,2
124,B1 SH,1,2,STUART,2870.0,77.097,0.637,9.5,11.25,3.56,1,0.871,3.775500000000001,0.07399999999999984,56.62213333333337,-9.163000000000011,7.095000000000002,-0.6500000000000004,0.9889,0.02200000000000002,3.0566666666666644,0.5,2
125,B1 SH,1,2,STUART,2870.5,67.68,0.6509999999999999,9.2,10.7,3.4730000000000003,1,0.8390000000000001,3.771466666666668,-0.08699999999999974,57.36823333333337,-9.416999999999987,7.208333333333335,-0.5500000000000007,0.9786333333333334,0.013999999999999901,3.263333333333331,-0.3000000000000007,2
126,B1 SH,1,2,STUART,2871.0,64.04899999999999,0.639,8.5,10.65,3.4010000000000002,1,0.8059999999999999,3.769500000000001,-0.07200000000000006,57.8983666666667,-3.6310000000000144,7.290000000000003,-0.049999999999998934,0.9694333333333334,-0.0119999999999999,3.4199999999999977,-0.6999999999999993,2
127,B1 SH,1,2,STUART,2871.5,67.566,0.621,7.5,11.45,3.307,1,0.774,3.7686333333333346,-0.0940000000000003,58.44920000000004,3.51700000000001,7.380000000000002,0.7999999999999989,0.9614,-0.018000000000000016,3.473333333333331,-1.0,2
128,B1 SH,1,2,STUART,2872.0,69.72800000000001,0.604,7.1,12.45,3.28,1,0.742,3.766766666666668,-0.027000000000000135,58.90263333333338,2.162000000000006,7.485000000000001,1.0,0.9540333333333334,-0.017000000000000015,3.4633333333333307,-0.40000000000000036,2
129,B1 SH,1,2,STUART,2872.5,67.96600000000001,0.5820000000000001,8.3,13.45,3.253,1,0.71,3.763133333333335,-0.02699999999999969,59.09466666666672,-1.7620000000000005,7.603333333333334,1.0,0.9465333333333334,-0.02199999999999991,3.5266666666666637,1.200000000000001,2
130,B1 SH,1,2,STUART,2873.0,65.803,0.565,9.6,13.5,3.284,1,0.677,3.7644666666666686,0.030999999999999694,59.12593333333338,-2.163000000000011,7.711666666666668,0.05000000000000071,0.9389000000000002,-0.017000000000000126,3.689999999999997,1.299999999999999,2
131,B1 SH,1,2,STUART,2873.5,62.351000000000006,0.575,10.1,11.85,3.405,1,0.645,3.7721666666666684,0.121,58.93143333333339,-3.451999999999991,7.765000000000001,-1.6500000000000004,0.9323666666666668,0.010000000000000009,3.8899999999999966,0.5,2
132,B1 SH,1,2,STUART,2874.0,59.512,0.621,10.1,9.65,3.5039999999999996,1,0.613,3.783166666666668,0.09899999999999975,58.501133333333385,-2.8390000000000057,7.735,-2.1999999999999993,0.9283000000000001,0.04600000000000004,4.089999999999997,0.0,2
133,B1 SH,1,2,STUART,2874.5,61.176,0.691,9.9,8.15,3.5869999999999997,1,0.581,3.7965000000000018,0.08300000000000018,58.062933333333376,1.6640000000000015,7.651666666666667,-1.5,0.927,0.06999999999999995,4.269999999999997,-0.1999999999999993,2
134,B1 SH,1,2,STUART,2875.0,65.75399999999999,0.7509999999999999,9.6,7.7,3.605,1,0.5479999999999999,3.804700000000002,0.018000000000000238,57.83663333333337,4.577999999999989,7.5633333333333335,-0.4500000000000002,0.9271,0.05999999999999994,4.4533333333333305,-0.3000000000000007,2
135,B1 SH,1,2,STUART,2875.5,66.66,0.768,9.0,8.2,3.505,1,0.516,3.8009333333333353,-0.10000000000000009,57.86956666666671,0.9060000000000059,7.534999999999999,0.4999999999999991,0.9255666666666668,0.017000000000000126,4.636666666666664,-0.5999999999999996,2
136,B1 SH,1,2,STUART,2876.0,64.604,0.742,8.0,8.9,3.411,1,0.484,3.784566666666669,-0.09399999999999986,58.11793333333337,-2.0559999999999974,7.6066666666666665,0.7000000000000011,0.9186000000000001,-0.026000000000000023,4.846666666666664,-1.0,2
137,B1 SH,1,2,STUART,2876.5,61.699,0.696,7.0,9.2,3.319,1,0.452,3.754500000000002,-0.09200000000000008,58.6393666666667,-2.905000000000001,7.761666666666666,0.29999999999999893,0.9035333333333335,-0.04600000000000004,5.076666666666664,-1.0,2
138,B1 SH,1,2,STUART,2877.0,58.353,0.657,5.6,9.3,3.265,1,0.419,3.711300000000002,-0.053999999999999826,59.31910000000004,-3.3459999999999965,7.961666666666665,0.10000000000000142,0.8813000000000001,-0.038999999999999924,5.263333333333331,-1.4000000000000004,2
139,B1 SH,1,2,STUART,2877.5,55.928999999999995,0.64,4.2,9.2,3.167,1,0.387,3.6569000000000016,-0.09800000000000031,60.064100000000046,-2.4240000000000066,8.174999999999999,-0.10000000000000142,0.8559000000000001,-0.017000000000000015,5.409999999999997,-1.3999999999999995,2
140,B1 SH,1,2,STUART,2878.0,57.413999999999994,0.64,4.0,9.1,3.181,1,0.355,3.6004666666666685,0.014000000000000234,60.93750000000004,1.4849999999999994,8.388333333333332,-0.09999999999999964,0.8292666666666668,0.0,5.556666666666663,-0.20000000000000018,2
141,B1 SH,1,2,STUART,2878.5,60.393,0.64,3.8,9.3,3.133,1,0.32299999999999995,3.5453333333333346,-0.04800000000000004,61.94473333333338,2.9790000000000063,8.613333333333332,0.20000000000000107,0.8010666666666668,0.0,5.6999999999999975,-0.20000000000000018,2
142,B1 SH,1,2,STUART,2879.0,65.90100000000001,0.636,4.2,9.9,3.1630000000000003,1,0.29,3.4967000000000015,0.03000000000000025,63.14616666666672,5.50800000000001,8.851666666666663,0.5999999999999996,0.7720333333333333,-0.0040000000000000036,5.86333333333333,0.40000000000000036,2
143,B1 SH,1,2,STUART,2879.5,71.385,0.635,5.8,10.8,3.1310000000000002,1,0.258,3.4552333333333345,-0.03200000000000003,64.52823333333339,5.483999999999995,9.101666666666663,0.9000000000000004,0.7454333333333334,-0.0010000000000000009,6.0766666666666636,1.5999999999999996,2
144,B1 SH,1,2,STUART,2880.0,75.816,0.625,4.9,13.55,2.997,1,0.226,3.417966666666668,-0.13400000000000034,65.90783333333339,4.430999999999997,9.419999999999996,2.75,0.7236333333333335,-0.010000000000000009,6.239999999999997,-0.8999999999999995,2
145,B1 SH,1,2,STUART,2880.5,75.334,0.5870000000000001,5.6,15.9,2.938,1,0.19399999999999998,3.3832666666666684,-0.05899999999999972,67.08780000000004,-0.4819999999999993,9.796666666666662,2.3499999999999996,0.7054000000000001,-0.03799999999999992,6.399999999999996,0.6999999999999993,2
146,B1 SH,1,2,STUART,2881.0,72.69,0.5579999999999999,4.8,18.5,2.969,1,0.129,3.3496000000000015,0.030999999999999694,68.17963333333338,-2.6440000000000055,10.259999999999994,2.5999999999999996,0.6862,-0.029000000000000137,6.53333333333333,-0.7999999999999998,2
147,B1 SH,1,2,STUART,2881.5,68.635,0.5579999999999999,6.9,19.45,3.1039999999999996,1,0.09699999999999999,3.3288333333333346,0.1349999999999998,68.90670000000006,-4.054999999999993,10.736666666666661,0.9499999999999993,0.6698000000000001,0.0,6.719999999999996,2.1000000000000005,2
148,B1 SH,1,2,STUART,2882.0,60.695,0.52,7.5,21.25,3.147,1,0.065,3.3158333333333347,0.04300000000000015,68.99756666666673,-7.940000000000005,11.271666666666663,1.8000000000000007,0.6534666666666666,-0.03799999999999992,6.90333333333333,0.5999999999999996,2
149,B1 SH,1,2,STUART,2882.5,51.645,0.501,5.6,18.1,3.3539999999999996,1,0.032,3.311566666666668,0.20699999999999985,68.34420000000006,-9.049999999999997,11.686666666666664,-3.1499999999999986,0.6383666666666666,-0.019000000000000017,7.013333333333329,-1.9000000000000004,2
150,B1 LM,0,3,STUART,2883.0,41.918,0.5479999999999999,7.0,10.9,3.764,2,1.0,3.319300000000001,0.41000000000000014,66.98986666666673,-9.727000000000004,11.809999999999997,-7.200000000000001,0.6285333333333333,0.04699999999999993,7.139999999999996,1.4000000000000004,8
151,B1 LM,0,3,STUART,2883.5,32.991,0.633,7.7,6.35,4.109,2,0.968,3.3401333333333345,0.3450000000000002,65.01893333333341,-8.927,11.723333333333331,-4.550000000000001,0.6256999999999999,0.08500000000000008,7.233333333333329,0.7000000000000002,8
152,B1 LM,0,3,STUART,2884.0,28.258000000000003,0.705,5.0,6.1,4.154,2,0.935,3.365200000000001,0.04499999999999993,62.84206666666673,-4.732999999999997,11.556666666666665,-0.25,0.6280333333333331,0.07199999999999995,7.166666666666662,-2.7,8
153,B1 LM,0,3,STUART,2884.5,26.635,0.769,4.1,5.35,4.321000000000001,2,0.903,3.3930333333333342,0.1670000000000007,60.854566666666734,-1.623000000000001,11.338333333333333,-0.75,0.6331666666666664,0.06400000000000006,7.0033333333333285,-0.9000000000000004,8
154,B1 LM,0,3,STUART,2885.0,25.541,0.847,3.6,4.8,4.476,2,0.871,3.4235666666666673,0.15499999999999936,59.1360333333334,-1.0940000000000012,11.123333333333333,-0.5499999999999998,0.6401666666666664,0.07799999999999996,6.806666666666661,-0.49999999999999956,8
155,B1 LM,0,3,STUART,2885.5,23.795,0.948,2.3,4.45,4.565,2,0.8390000000000001,3.4599666666666673,0.08900000000000041,57.673200000000065,-1.7459999999999987,10.915,-0.34999999999999964,0.6500666666666665,0.10099999999999998,6.576666666666663,-1.3000000000000003,8
156,B1 LM,0,3,STUART,2886.0,20.719,1.061,2.2,3.5,4.615,2,0.8059999999999999,3.500433333333334,0.04999999999999982,56.22886666666673,-3.0760000000000005,10.676666666666668,-0.9500000000000002,0.6641333333333332,0.11299999999999999,6.366666666666662,-0.09999999999999964,8
157,B1 LM,0,3,STUART,2886.5,18.499000000000002,1.139,2.4,3.2,4.696000000000001,2,0.774,3.546733333333334,0.0810000000000004,54.59330000000007,-2.219999999999999,10.401666666666667,-0.2999999999999998,0.6813999999999999,0.07800000000000007,6.196666666666662,0.19999999999999973,8
158,B1 LM,0,3,STUART,2887.0,19.445999999999998,1.1179999999999999,1.5,4.65,4.668,2,0.742,3.593000000000001,-0.02800000000000047,52.91723333333339,0.9469999999999956,10.141666666666667,1.4500000000000002,0.6985333333333332,-0.02100000000000013,6.009999999999995,-0.8999999999999999,8
159,B1 LM,0,3,STUART,2887.5,21.388,1.0190000000000001,1.0,7.1,4.579,2,0.71,3.6372000000000004,-0.08900000000000041,51.36463333333339,1.9420000000000037,9.930000000000001,2.4499999999999993,0.7130999999999997,-0.09899999999999975,5.766666666666662,-0.5,8
160,B1 LM,0,3,STUART,2888.0,24.178,0.9079999999999999,1.2,9.2,4.292,2,0.677,3.6708000000000003,-0.2869999999999999,49.97713333333339,2.789999999999999,9.786666666666667,2.0999999999999996,0.7245333333333331,-0.11100000000000021,5.486666666666662,0.19999999999999996,8
161,B1 LM,0,3,STUART,2888.5,27.638,0.812,0.0,11.1,4.046,2,0.645,3.692166666666667,-0.24599999999999955,48.820033333333384,3.460000000000001,9.761666666666667,1.9000000000000004,0.7324333333333332,-0.09599999999999986,5.149999999999995,-1.2,8
162,B1 LM,0,3,STUART,2889.0,31.669,0.7240000000000001,0.9,11.45,3.822,2,0.613,3.702766666666667,-0.2240000000000002,47.89193333333339,4.030999999999999,9.821666666666667,0.34999999999999964,0.7358666666666666,-0.08799999999999997,4.843333333333329,0.9,8
163,B1 LM,0,3,STUART,2889.5,39.389,0.627,3.4,11.2,3.6289999999999996,2,0.581,3.704166666666667,-0.1930000000000005,47.16570000000005,7.720000000000002,9.923333333333336,-0.25,0.7337333333333332,-0.09700000000000009,4.6266666666666625,2.5,8
164,B1 LM,0,3,STUART,2890.0,49.385,0.535,6.4,11.5,3.517,2,0.5479999999999999,3.7012333333333336,-0.11199999999999966,46.62006666666672,9.995999999999995,10.050000000000002,0.3000000000000007,0.7265333333333331,-0.09199999999999997,4.519999999999996,3.0000000000000004,6
165,B1 LM,0,3,STUART,2890.5,58.516000000000005,0.488,9.0,11.4,3.4739999999999998,2,0.516,3.7002000000000006,-0.04300000000000015,46.348600000000054,9.131000000000007,10.156666666666668,-0.09999999999999964,0.7171999999999998,-0.04700000000000004,4.519999999999996,2.5999999999999996,6
166,B1 LM,0,3,STUART,2891.0,66.619,0.511,9.2,10.8,3.613,2,0.484,3.7069333333333336,0.13900000000000023,46.41576666666672,8.102999999999994,10.220000000000002,-0.5999999999999996,0.7094999999999998,0.02300000000000002,4.559999999999996,0.1999999999999993,6
167,B1 LM,0,3,STUART,2891.5,67.296,0.602,6.4,9.5,3.862,2,0.452,3.7250333333333336,0.2490000000000001,46.602333333333384,0.6770000000000067,10.230000000000002,-1.3000000000000007,0.7063666666666664,0.09099999999999997,4.539999999999996,-2.799999999999999,6
168,B1 LM,0,3,STUART,2892.0,57.798,0.745,3.7,8.25,4.052,2,0.419,3.7512666666666665,0.1899999999999995,46.58383333333338,-9.498000000000005,10.195000000000002,-1.25,0.7092999999999997,0.14300000000000002,4.476666666666662,-2.7,8
169,B1 LM,0,3,STUART,2892.5,48.169,0.912,1.1,7.45,4.2410000000000005,2,0.387,3.7870666666666666,0.18900000000000095,46.32516666666672,-9.629000000000005,10.136666666666668,-0.7999999999999998,0.7183666666666664,0.16700000000000004,4.3733333333333295,-2.6,8
170,B1 LM,0,3,STUART,2893.0,41.437,1.045,0.4,6.3,4.476,2,0.355,3.830233333333333,0.23499999999999943,45.79260000000004,-6.731999999999999,10.043333333333335,-1.1500000000000004,0.7318666666666663,0.1329999999999999,4.253333333333329,-0.7000000000000001,8
171,B1 LM,0,3,STUART,2893.5,39.348,1.117,0.1,5.35,4.712,2,0.32299999999999995,3.8828666666666667,0.23599999999999977,45.09110000000005,-2.0889999999999986,9.911666666666669,-0.9500000000000002,0.7477666666666664,0.07200000000000006,4.129999999999996,-0.30000000000000004,6
172,B1 LM,0,3,STUART,2894.0,49.312,1.1440000000000001,1.0,4.5,4.56,2,0.29,3.9294333333333338,-0.15200000000000014,44.53813333333337,9.963999999999999,9.731666666666671,-0.8499999999999996,0.7646999999999997,0.027000000000000135,4.023333333333329,0.9,6
173,B1 LM,0,3,STUART,2894.5,61.983999999999995,1.143,0.7,4.85,4.605,2,0.258,3.978566666666667,0.04500000000000082,44.2247666666667,12.671999999999997,9.533333333333337,0.34999999999999964,0.7816333333333331,-0.001000000000000112,3.8533333333333295,-0.30000000000000004,6
174,B1 LM,0,3,STUART,2895.0,73.506,1.122,0.9,5.75,4.574,2,0.226,4.031133333333334,-0.031000000000000583,44.147766666666705,11.522000000000006,9.273333333333337,0.9000000000000004,0.7981999999999997,-0.020999999999999908,3.719999999999996,0.20000000000000007,6
