,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,Facies,GR025,GR2,PHIND025,PHIND2,DeltaPHIlog,DeltaPHI05,NM_M_GR,NM_M_PHIND,NM_M_DeltaPHI,GR_PHIND,NM_M_PE,NM_M_PE_GR,NM_M_PE_GR_PHIND,PE_GR_PHIND,PE_GR_PHIND_DeltaPHI
91,A1 LM,STUART,2853.5,38.769,0.82,1.3,7.55,4.262,2,0.368,6,2.495290710256574,1503.035361,1.6576267169682133,57.0025,1.6900000000000002,2.197,77.538,15.1,2.6,292.70595,8.524,330.4669559999999,2495.0255177999993,1247.5127588999997,1621.7665865699996
92,A1 LM,STUART,2854.0,39.510999999999996,0.873,1.3,7.05,4.387,2,0.355,6,2.507145308330523,1561.1191209999997,1.6294734147786365,49.7025,1.6900000000000002,2.197,79.02199999999999,14.1,2.6,278.55254999999994,8.774,346.66951399999994,2444.0200736999996,1222.0100368499998,1588.6130479049998
93,A1 LM,STUART,2854.5,40.523,0.927,2.6,6.5,4.006,2,0.342,6,2.52304732909595,1642.1135290000002,1.59671843378737,42.25,6.760000000000001,17.576,81.046,13.0,5.2,263.39950000000005,8.012,324.67027600000006,2110.3567940000003,1055.1783970000001,2743.4638322000005
94,A1 LM,STUART,2855.0,42.693999999999996,0.9640000000000001,2.8,6.8,3.718,2,0.32899999999999996,6,2.556181641614541,1822.7776359999996,1.6148315584236825,46.239999999999995,7.839999999999999,21.951999999999995,85.38799999999999,13.6,5.6,290.31919999999997,7.436,317.472584,2158.8135712,1079.4067856,3022.3389996799997
95,A1 LM,STUART,2855.5,45.297,0.9590000000000001,3.0,7.3,3.594,2,0.316,6,2.5942830607602634,2051.8182089999996,1.6437308834542408,53.29,9.0,27.0,90.594,14.6,6.0,330.6681,7.188,325.594836,2376.8423027999997,1188.4211513999999,3565.2634541999996
96,A1 LM,STUART,2856.0,48.145,0.915,3.8,8.2,3.46,2,0.303,6,2.634133598161073,2317.941025,1.6922069059826197,67.24,14.44,54.87199999999999,96.29,16.4,7.6,394.789,6.92,333.1634,2731.93988,1365.96994,5190.685772
97,A1 LM,STUART,2856.5,51.041000000000004,0.862,5.9,8.75,3.333,2,0.289,6,2.672882044912901,2605.1836810000004,1.7198953141251965,76.5625,34.81,205.37900000000005,102.08200000000001,17.5,11.8,446.60875000000004,6.666,340.23930600000006,2977.0939275000005,1488.5469637500003,8782.427086125002
98,A1 LM,STUART,2857.0,56.125,0.825,7.4,9.3,3.3360000000000003,2,0.276,6,2.737090066454856,3150.015625,1.74630757210618,86.49000000000001,54.760000000000005,405.22400000000005,112.25,18.6,14.8,521.9625000000001,6.672000000000001,374.466,3482.5338,1741.2669,12885.37506
99,A1 LM,STUART,2857.5,62.205,0.807,6.4,9.9,3.362,2,0.263,6,2.8083829233809747,3869.462025,1.7738169422210552,98.01,40.96000000000001,262.14400000000006,124.41,19.8,12.8,615.8295,6.724,418.26642,4140.837558,2070.418779,13250.680185600002
100,A1 LM,STUART,2858.0,64.865,0.794,4.7,10.25,3.2439999999999998,2,0.25,4,2.8379360549551875,4207.468225,1.7892909541816904,105.0625,22.090000000000003,103.82300000000001,129.73,20.5,9.4,664.8662499999999,6.4879999999999995,420.8441199999999,4313.652229999999,2156.8261149999994,10137.082740499998
101,A1 LM,STUART,2858.5,68.186,0.7709999999999999,4.1,10.25,3.174,2,0.237,4,2.8735833825088615,4649.330596000001,1.7892909541816904,105.0625,16.81,68.92099999999998,136.372,20.5,8.2,698.9065,6.348,432.84472800000003,4436.658462,2218.329231,9095.1498471
102,A1 LM,STUART,2859.0,72.421,0.743,4.1,10.55,3.174,2,0.22399999999999998,4,2.917199492458758,5244.801241000001,1.802242035294467,111.30250000000001,16.81,68.92099999999998,144.842,21.1,8.2,764.0415500000001,6.348,459.72850800000003,4850.135759400001,2425.0678797000005,9942.778306770002
103,A1 LM,STUART,2859.5,74.322,0.73,4.5,10.65,3.187,2,0.21100000000000002,4,2.9361574925785727,5523.759684000001,1.806497654140781,113.42250000000001,20.25,91.125,148.644,21.3,9.0,791.5293,6.374,473.728428,5045.2077582,2522.6038791,11351.71745595
104,A1 LM,STUART,2860.0,72.543,0.748,4.1,10.35,3.359,2,0.19699999999999998,4,2.9184272914730274,5262.486849000001,1.7936392024119796,107.12249999999999,16.81,68.92099999999998,145.086,20.7,8.2,750.82005,6.718,487.343874,5044.0090959,2522.00454795,10340.218646594998
105,A1 LM,STUART,2860.5,65.672,0.8140000000000001,3.5,9.05,3.6180000000000003,2,0.184,4,2.846722019582392,4312.811584,1.734451438149326,81.90250000000002,12.25,42.875,131.344,18.1,7.0,594.3316,7.236000000000001,475.20259200000004,4300.583457600001,2150.2917288000003,7526.021050800001
106,A1 LM,STUART,2861.0,57.153,0.951,1.7,6.75,3.9019999999999997,2,0.171,6,2.7495382007450213,3266.465409,1.6118548977353129,45.5625,2.8899999999999997,4.912999999999999,114.306,13.5,3.4,385.78274999999996,7.803999999999999,446.02201199999996,3010.648581,1505.3242905,2559.05129385
107,A1 LM,STUART,2861.5,46.056000000000004,1.148,0.1,4.55,4.221,2,0.158,6,2.605082935762303,2121.1551360000003,1.460504330965901,20.702499999999997,0.010000000000000002,0.0010000000000000002,92.11200000000001,9.1,0.2,209.5548,8.442,388.80475200000006,1769.0616216000003,884.5308108000002,88.45308108000002
108,A1 LM,STUART,2862.0,37.961,1.324,0.0,3.3,4.561,2,0.145,6,2.482186510558671,1441.037521,1.347809412512947,10.889999999999999,0.0,0.0,75.922,6.6,0.0,125.27129999999998,9.122,346.280242,1142.7247986,571.3623993,0.0
109,A1 LM,STUART,2862.5,33.579,1.402,-0.2,2.8,4.7989999999999995,2,0.132,6,2.407226410884385,1127.549241,1.2935687276168015,7.839999999999999,0.04000000000000001,-0.008000000000000002,67.158,5.6,-0.4,94.0212,9.597999999999999,322.29124199999995,902.4154775999998,451.2077387999999,-90.24154775999999
110,A1 LM,STUART,2863.0,31.212,1.439,-0.4,2.7,4.874,2,0.11800000000000001,6,2.363634930896202,974.188944,1.2818610191887023,7.290000000000001,0.16000000000000003,-0.06400000000000002,62.424,5.4,-0.8,84.2724,9.748,304.254576,821.4873552,410.7436776,-164.29747104
111,A1 LM,STUART,2863.5,30.176,1.486,-0.5,2.55,4.787,2,0.105,6,2.3437723029409074,910.590976,1.2636739857523107,6.5024999999999995,0.25,-0.125,60.352,5.1,-1.0,76.94879999999999,9.574,288.90502399999997,736.7078111999999,368.35390559999996,-184.17695279999998
112,A1 LM,STUART,2864.0,29.858,1.507,-0.7,2.75,4.622,2,0.092,6,2.3375729790045394,891.500164,1.2877547884506972,7.5625,0.48999999999999994,-0.3429999999999999,59.716,5.5,-1.4,82.1095,9.244,276.007352,759.0202180000001,379.51010900000006,-265.6570763
113,A1 LM,STUART,2864.5,29.923000000000002,1.433,-0.6,3.3,4.375,2,0.079,6,2.338844148881306,895.3859290000001,1.347809412512947,10.889999999999999,0.36,-0.21599999999999997,59.846000000000004,6.6,-1.2,98.7459,8.75,261.82625,864.026625,432.0133125,-259.2079875
114,A1 LM,STUART,2865.0,34.428000000000004,1.2790000000000001,0.0,4.0,4.115,2,0.066,8,2.422300108184179,1185.2871840000003,1.4142135623730951,16.0,0.0,0.0,68.85600000000001,8.0,0.0,137.71200000000002,8.23,283.34244000000007,1133.3697600000003,566.6848800000001,0.0
115,A1 LM,STUART,2865.5,39.935,1.1340000000000001,0.8,4.6,3.9789999999999996,2,0.053,8,2.513844571536539,1594.804225,1.464500276187315,21.159999999999997,0.6400000000000001,0.5120000000000001,79.87,9.2,1.6,183.701,7.957999999999999,317.80273,1461.8925579999998,730.9462789999999,584.7570231999999
116,A1 LM,STUART,2866.0,39.935,1.1340000000000001,0.8,4.6,3.9789999999999996,2,0.053,8,2.513844571536539,1594.804225,1.464500276187315,21.159999999999997,0.6400000000000001,0.5120000000000001,79.87,9.2,1.6,183.701,7.957999999999999,317.80273,1461.8925579999998,730.9462789999999,584.7570231999999
117,A1 LM,STUART,2866.5,46.823,1.05,1.3,5.15,3.727,2,0.039,8,2.6158618793773036,2192.393329,1.506439890464284,26.522500000000004,1.6900000000000002,2.197,93.646,10.3,2.6,241.13845,7.454,349.018642,1797.4460063000001,898.7230031500001,1168.339904095
118,A1 LM,STUART,2867.0,57.968999999999994,1.01,2.0,5.2,3.537,2,0.026000000000000002,8,2.759300198262308,3360.4049609999993,1.5100830606950983,27.040000000000003,4.0,8.0,115.93799999999999,10.4,4.0,301.43879999999996,7.074,410.0727059999999,2132.3780712,1066.1890356,2132.3780712
119,A1 LM,STUART,2867.5,71.24600000000001,0.9540000000000001,2.3,5.65,3.4819999999999998,2,0.013000000000000001,6,2.9052942303991176,5075.992516000001,1.5417434497350533,31.922500000000003,5.289999999999999,12.166999999999998,142.49200000000002,11.3,4.6,402.5399000000001,6.9639999999999995,496.157144,2803.2878636000005,1401.6439318000002,3223.7810431400003
120,B1 SH,STUART,2868.0,82.54799999999999,0.843,3.2,7.2,3.532,1,1.0,2,3.014231741439948,6814.172303999998,1.63807251762544,51.84,10.240000000000002,32.76800000000001,82.54799999999999,7.2,3.2,594.3455999999999,3.532,291.559536,2099.2286592,2099.2286592,6717.531709440001
121,B1 SH,STUART,2868.5,92.119,0.718,4.9,8.95,3.484,1,0.968,2,3.0980420180785577,8485.910161,1.7296401534221846,80.10249999999999,24.010000000000005,117.64900000000003,92.119,8.95,4.9,824.4650499999999,3.484,320.942596,2872.4362341999995,2872.4362341999995,14074.937547579999
122,B1 SH,STUART,2869.0,93.564,0.635,7.0,11.1,3.4019999999999997,1,0.935,2,3.1101203510489364,8754.222096,1.825285251622753,123.21,49.0,343.0,93.564,11.1,7.0,1038.5603999999998,3.4019999999999997,318.30472799999995,3533.182480799999,3533.182480799999,24732.277365599995
123,B1 SH,STUART,2869.5,86.26,0.615,9.0,11.9,3.486,1,0.903,2,3.0475606928822674,7440.787600000001,1.8573200214642784,141.61,81.0,729.0,86.26,11.9,9.0,1026.4940000000001,3.486,300.70236000000006,3578.358084000001,3578.358084000001,32205.222756000006
124,B1 SH,STUART,2870.0,77.097,0.637,9.5,11.25,3.56,1,0.871,2,2.9631891157622974,5943.947408999999,1.8314207507423532,126.5625,90.25,857.375,77.097,11.25,9.5,867.34125,3.56,274.46531999999996,3087.7348499999994,3087.7348499999994,29333.481074999992
125,B1 SH,STUART,2870.5,67.68,0.6509999999999999,9.2,10.7,3.4730000000000003,1,0.8390000000000001,2,2.8682373542789747,4580.582400000001,1.808614233815278,114.48999999999998,84.63999999999999,778.6879999999999,67.68,10.7,9.2,724.176,3.4730000000000003,235.05264000000005,2515.0632480000004,2515.0632480000004,23138.581881600003
126,B1 SH,STUART,2871.0,64.04899999999999,0.639,8.5,10.65,3.4010000000000002,1,0.8059999999999999,2,2.828968348010039,4102.274400999999,1.806497654140781,113.42250000000001,72.25,614.125,64.04899999999999,10.65,8.5,682.12185,3.4010000000000002,217.830649,2319.89641185,2319.89641185,19719.119500725
127,B1 SH,STUART,2871.5,67.566,0.621,7.5,11.45,3.307,1,0.774,2,2.8670287778992005,4565.164356,1.8395066901584582,131.1025,56.25,421.875,67.566,11.45,7.5,773.6306999999999,3.307,223.440762,2558.3967248999998,2558.3967248999998,19187.97543675
128,B1 SH,STUART,2872.0,69.72800000000001,0.604,7.1,12.45,3.28,1,0.742,2,2.8896936403056066,4861.993984000002,1.878418417945126,155.00249999999997,50.41,357.91099999999994,69.72800000000001,12.45,7.1,868.1136,3.28,228.70784,2847.412608,2847.412608,20216.6295168
129,B1 SH,STUART,2872.5,67.96600000000001,0.5820000000000001,8.3,13.45,3.253,1,0.71,2,2.8712626909887518,4619.377156000001,1.9150520003849634,180.90249999999997,68.89000000000001,571.7870000000001,67.96600000000001,13.45,8.3,914.1427000000001,3.253,221.09339800000004,2973.7062031000005,2973.7062031000005,24681.761485730007
130,B1 SH,STUART,2873.0,65.803,0.565,9.6,13.5,3.284,1,0.677,2,2.8481405919983818,4330.034809,1.9168293127388174,182.25,92.16,884.7359999999999,65.803,13.5,9.6,888.3405,3.284,216.097052,2917.3102019999997,2917.3102019999997,28006.177939199995
131,B1 SH,STUART,2873.5,62.351000000000006,0.575,10.1,11.85,3.405,1,0.645,2,2.8100293485710663,3887.6472010000007,1.8553659734973316,140.42249999999999,102.00999999999999,1030.301,62.351000000000006,11.85,10.1,738.8593500000001,3.405,212.305155,2515.81608675,2515.81608675,25409.742476175
132,B1 SH,STUART,2874.0,59.512,0.621,10.1,9.65,3.5039999999999996,1,0.613,2,2.7774812538564366,3541.678144,1.7625109683068112,93.1225,102.00999999999999,1030.301,59.512,9.65,10.1,574.2908,3.5039999999999996,208.53004799999997,2012.3149631999997,2012.3149631999997,20324.381128319998
133,B1 SH,STUART,2874.5,61.176,0.691,9.9,8.15,3.5869999999999997,1,0.581,2,2.796696051745827,3742.502976,1.689621402777569,66.4225,98.01,970.2990000000001,61.176,8.15,9.9,498.5844,3.5869999999999997,219.438312,1788.4222428,1788.4222428,17705.38020372
134,B1 SH,STUART,2875.0,65.75399999999999,0.7509999999999999,9.6,7.7,3.605,1,0.5479999999999999,2,2.847610229109418,4323.588515999999,1.665799323178612,59.290000000000006,92.16,884.7359999999999,65.75399999999999,7.7,9.6,506.3057999999999,3.605,237.04316999999998,1825.232409,1825.232409,17522.231126399998
135,B1 SH,STUART,2875.5,66.66,0.768,9.0,8.2,3.505,1,0.516,2,2.8573689910090505,4443.5556,1.6922069059826197,67.24,81.0,729.0,66.66,8.2,9.0,546.612,3.505,233.64329999999998,1915.8750599999996,1915.8750599999996,17242.875539999997
136,B1 SH,STUART,2876.0,64.604,0.742,8.0,8.9,3.411,1,0.484,2,2.835076956876675,4173.676816,1.7272193775068816,79.21000000000001,64.0,512.0,64.604,8.9,8.0,574.9756,3.411,220.364244,1961.2417716000002,1961.2417716000002,15689.934172800002
137,B1 SH,STUART,2876.5,61.699,0.696,7.0,9.2,3.319,1,0.452,2,2.802654295511989,3806.766601,1.741594148365405,84.63999999999999,49.0,343.0,61.699,9.2,7.0,567.6307999999999,3.319,204.778981,1883.9666251999997,1883.9666251999997,13187.766376399999
138,B1 SH,STUART,2877.0,58.353,0.657,5.6,9.3,3.265,1,0.419,2,2.7638584506652606,3405.0726090000003,1.74630757210618,86.49000000000001,31.359999999999996,175.61599999999996,58.353,9.3,5.6,542.6829,3.265,190.522545,1771.8596685000002,1771.8596685000002,9922.4141436
139,B1 SH,STUART,2877.5,55.928999999999995,0.64,4.2,9.2,3.167,1,0.387,2,2.734697310838479,3128.053040999999,1.741594148365405,84.63999999999999,17.64,74.08800000000001,55.928999999999995,9.2,4.2,514.5468,3.167,177.12714299999996,1629.5697155999994,1629.5697155999994,6844.192805519998
140,B1 SH,STUART,2878.0,57.413999999999994,0.64,4.0,9.1,3.181,1,0.355,2,2.752671911081116,3296.367395999999,1.7368421418769384,82.80999999999999,16.0,64.0,57.413999999999994,9.1,4.0,522.4673999999999,3.181,182.63393399999998,1661.9687993999999,1661.9687993999999,6647.875197599999
141,B1 SH,STUART,2878.5,60.393,0.64,3.8,9.3,3.133,1,0.32299999999999995,2,2.787703952835585,3647.314449,1.74630757210618,86.49000000000001,14.44,54.87199999999999,60.393,9.3,3.8,561.6549,3.133,189.21126900000002,1759.6648017000002,1759.6648017000002,6686.726246460001
142,B1 SH,STUART,2879.0,65.90100000000001,0.636,4.2,9.9,3.1630000000000003,1,0.29,2,2.8492004298103373,4342.941801000002,1.7738169422210552,98.01,17.64,74.08800000000001,65.90100000000001,9.9,4.2,652.4199000000001,3.1630000000000003,208.44486300000005,2063.604143700001,2063.604143700001,8667.137403540004
143,B1 SH,STUART,2879.5,71.385,0.635,5.8,10.8,3.1310000000000002,1,0.258,2,2.9067102424538174,5095.818225000001,1.8128252384140608,116.64000000000001,33.64,195.112,71.385,10.8,5.8,770.9580000000001,3.1310000000000002,223.50643500000004,2413.8694980000005,2413.8694980000005,14000.443088400003
144,B1 SH,STUART,2880.0,75.816,0.625,4.9,13.55,2.997,1,0.226,2,2.950803003957132,5748.065856,1.9186016949490043,183.60250000000002,24.010000000000005,117.64900000000003,75.816,13.55,4.9,1027.3068,2.997,227.220552,3078.8384796,3078.8384796,15086.308550040001
145,B1 SH,STUART,2880.5,75.334,0.5870000000000001,5.6,15.9,2.938,1,0.19399999999999998,2,2.9461018508437027,5675.211556,1.9968676489630897,252.81,31.359999999999996,175.61599999999996,75.334,15.9,5.6,1197.8106,2.938,221.33129200000002,3519.1675428000003,3519.1675428000003,19707.33823968
146,B1 SH,STUART,2881.0,72.69,0.5579999999999999,4.8,18.5,2.969,1,0.129,2,2.9199046331716896,5283.8360999999995,2.0739244522212745,342.25,23.04,110.59199999999998,72.69,18.5,4.8,1344.7649999999999,2.969,215.81661,3992.607285,3992.607285,19164.514968
147,B1 SH,STUART,2881.5,68.635,0.5579999999999999,6.9,19.45,3.1039999999999996,1,0.09699999999999999,3,2.878302331678223,4710.763225000001,2.100051288478448,378.30249999999995,47.61000000000001,328.50900000000007,68.635,19.45,6.9,1334.95075,3.1039999999999996,213.04304,4143.687128,4143.687128,28591.441183199997
148,B1 SH,STUART,2882.0,60.695,0.52,7.5,21.25,3.147,1,0.065,3,2.7911824704733523,3683.883025,2.1470380128554885,451.5625,56.25,421.875,60.695,21.25,7.5,1289.76875,3.147,191.007165,4058.9022562499995,4058.9022562499995,30441.766921874994
149,B1 SH,STUART,2882.5,51.645,0.501,5.6,18.1,3.3539999999999996,1,0.032,3,2.680754665169948,2667.2060250000004,2.0626219908738803,327.61000000000007,31.359999999999996,175.61599999999996,51.645,18.1,5.6,934.7745000000001,3.3539999999999996,173.21733,3135.233673,3135.233673,17557.3085688
150,B1 LM,STUART,2883.0,41.918,0.5479999999999999,7.0,10.9,3.764,2,1.0,8,2.5444864256146866,1757.118724,1.8170071006586175,118.81,49.0,343.0,83.836,21.8,14.0,456.9062,7.528,315.558704,3439.5898736,1719.7949368,12038.564557599999
151,B1 LM,STUART,2883.5,32.991,0.633,7.7,6.35,4.109,2,0.968,8,2.3966182932767484,1088.406081,1.5874257883979428,40.3225,59.290000000000006,456.533,65.982,12.7,15.4,209.49284999999998,8.218,271.120038,1721.6122413,860.80612065,6628.207129005001
152,B1 LM,STUART,2884.0,28.258000000000003,0.705,5.0,6.1,4.154,2,0.935,8,2.305607388474848,798.5145640000002,1.5715654001808814,37.209999999999994,25.0,125.0,56.516000000000005,12.2,10.0,172.37380000000002,8.308,234.76746400000002,1432.0815304,716.0407652,3580.203826
153,B1 LM,STUART,2884.5,26.635,0.769,4.1,5.35,4.321000000000001,2,0.903,8,2.2717638020566016,709.4232250000001,1.5208572257921107,28.622499999999995,16.81,68.92099999999998,53.27,10.7,8.2,142.49725,8.642000000000001,230.17967000000004,1231.4612345,615.73061725,2524.4955307249998
154,B1 LM,STUART,2885.0,25.541,0.847,3.6,4.8,4.476,2,0.871,8,2.248068158133954,652.342681,1.4801656089845705,23.04,12.96,46.656000000000006,51.082,9.6,7.2,122.5968,8.952,228.643032,1097.4865536,548.7432768,1975.47579648
155,B1 LM,STUART,2885.5,23.795,0.948,2.3,4.45,4.565,2,0.8390000000000001,8,2.208622170065403,566.202025,1.4524125829022891,19.802500000000002,5.289999999999999,12.166999999999998,47.59,8.9,4.6,105.88775000000001,9.13,217.24835000000004,966.7551575000002,483.3775787500001,1111.7684311250002
156,B1 LM,STUART,2886.0,20.719,1.061,2.2,3.5,4.615,2,0.8059999999999999,8,2.1334977913457656,429.27696100000003,1.3677823998673804,12.25,4.840000000000001,10.648000000000003,41.438,7.0,4.4,72.51650000000001,9.23,191.23637000000002,669.327295,334.6636475,736.2600245000001
157,B1 LM,STUART,2886.5,18.499000000000002,1.139,2.4,3.2,4.696000000000001,2,0.774,8,2.073896425647051,342.2130010000001,1.337480609952844,10.240000000000002,5.76,13.823999999999998,36.998000000000005,6.4,4.8,59.19680000000001,9.392000000000001,173.74260800000005,555.9763456000002,277.9881728000001,667.1716147200002
158,B1 LM,STUART,2887.0,19.445999999999998,1.1179999999999999,1.5,4.65,4.668,2,0.742,8,2.099943308361965,378.1469159999999,1.4684637773145044,21.622500000000002,2.25,3.375,38.891999999999996,9.3,3.0,90.4239,9.336,181.547856,844.1975304,422.0987652,633.1481478000001
159,B1 LM,STUART,2887.5,21.388,1.0190000000000001,1.0,7.1,4.579,2,0.71,8,2.150515335334623,457.4465440000001,1.632354899798094,50.41,1.0,1.0,42.776,14.2,2.0,151.8548,9.158,195.871304,1390.6862584,695.3431292,695.3431292
160,B1 LM,STUART,2888.0,24.178,0.9079999999999999,1.2,9.2,4.292,2,0.677,8,2.217456419886001,584.575684,1.741594148365405,84.63999999999999,1.44,1.7279999999999998,48.356,18.4,2.4,222.4376,8.584,207.543952,1909.4043583999999,954.7021791999999,1145.6426150399998
161,B1 LM,STUART,2888.5,27.638,0.812,0.0,11.1,4.046,2,0.645,8,2.2928553288057203,763.859044,1.825285251622753,123.21,0.0,0.0,55.276,22.2,0.0,306.78180000000003,8.092,223.64669600000002,2482.4783256,1241.2391628,0.0
162,B1 LM,STUART,2889.0,31.669,0.7240000000000001,0.9,11.45,3.822,2,0.613,8,2.3722397975330494,1002.925561,1.8395066901584582,131.1025,0.81,0.7290000000000001,63.338,22.9,1.8,362.61005,7.644,242.07783600000002,2771.7912222,1385.8956111,1247.30604999
163,B1 LM,STUART,2889.5,39.389,0.627,3.4,11.2,3.6289999999999996,2,0.581,8,2.505207705274261,1551.4933210000002,1.829382438457389,125.43999999999998,11.559999999999999,39.303999999999995,78.778,22.4,6.8,441.15680000000003,7.257999999999999,285.885362,3201.9160543999997,1600.9580271999998,5443.25729248
164,B1 LM,STUART,2890.0,49.385,0.535,6.4,11.5,3.517,2,0.5479999999999999,7,2.6509330797512503,2438.878225,1.8415116050578215,132.25,40.96000000000001,262.14400000000006,98.77,23.0,12.8,567.9275,7.034,347.37408999999997,3994.8020349999997,1997.4010174999999,12783.366512
165,B1 LM,STUART,2890.5,58.516000000000005,0.488,9.0,11.4,3.4739999999999998,2,0.516,7,2.765786533990206,3424.1222560000006,1.8374951981506853,129.96,81.0,729.0,117.03200000000001,22.8,18.0,667.0824000000001,6.9479999999999995,406.569168,4634.8885152,2317.4442576,20856.9983184
