"Well.Name","Formation","Depth","GR","ILD_log10","DeltaPHI","PHIND","PE","NM_M","RELPOS","RELPOS_next","Facies.predict","Facies.p1","Facies.p2","Facies.p3","Facies.p4","Facies.p5","Facies.p6","Facies.p7","Facies.p8","Facies.p9"
"STUART","A1 LM",2860.5,65.672,0.814,3.5,9.05,3.618,1,0.184,0.013,"6",8.71402143008695e-05,0.00082979201372242,0.00201022539466187,0.121875066611863,0.0470872030822651,0.693215119711063,0.0010621453474227,0.13302921352583,0.000804094098870152
"STUART","A1 LM",2861,57.153,0.951,1.7,6.75,3.902,1,0.171,0.013,"6",3.00724687662821e-05,0.000242210037122163,0.000705830857598111,0.0358118542307787,0.0293534514325537,0.797634440483768,0.000257726674863739,0.135425112997512,0.000539300817037082
"STUART","A1 LM",2861.5,46.056,1.148,0.1,4.55,4.221,1,0.158,0.013,"6",1.12177816204739e-05,5.8983668903154e-05,0.000211696461604788,0.00878635944093062,0.0125067184592326,0.832484362987638,4.50801869888709e-05,0.145197443754047,0.000698137259034929
"STUART","A1 LM",2862,37.961,1.324,0,3.3,4.561,1,0.145,0.013,"6",2.69717919227511e-06,2.33624020893592e-05,0.000106100686198137,0.00609484080294726,0.00904142695386606,0.824594325133041,8.54889576992649e-06,0.15829553628794,0.00183316165895556
"STUART","A1 LM",2862.5,33.579,1.402,-0.2,2.8,4.799,1,0.132,0.013,"6",1.38696826161904e-06,1.77321717244429e-05,8.96863965504936e-05,0.00468986450824446,0.00742347835818136,0.796506832845292,4.51560872871947e-06,0.187962639221189,0.00330386392182783
"STUART","A1 LM",2863,31.212,1.439,-0.4,2.7,4.874,1,0.118,0.014,"6",1.07850448283279e-06,1.59334561599067e-05,8.67843073516121e-05,0.00380328492263282,0.00665315543414908,0.772670183832075,3.45546000602544e-06,0.212377024669676,0.00438909941346632
"STUART","A1 LM",2863.5,30.176,1.486,-0.5,2.55,4.787,1,0.105,0.013,"6",1.05303407313864e-06,1.42967678159708e-05,8.20370259405497e-05,0.0041377589200718,0.00676627573872498,0.789707348407026,2.36025615037791e-06,0.194504921287945,0.00478394856225208
"STUART","A1 LM",2864,29.858,1.507,-0.7,2.75,4.622,1,0.092,0.013,"6",1.26554244416551e-06,1.41767582272274e-05,8.3264742892536e-05,0.00409695965953094,0.00685120319716581,0.797390432866891,2.08546724189145e-06,0.186897302743728,0.00466330902187845
"STUART","A1 LM",2864.5,29.923,1.433,-0.6,3.3,4.375,1,0.079,0.013,"6",2.6775992315569e-06,1.71495308130635e-05,8.31562047263473e-05,0.00325563279771813,0.00665830054705486,0.787301714396604,4.01287007766159e-06,0.200191533263004,0.00248582279077009
"STUART","A1 LM",2865,34.428,1.279,0,4,4.115,1,0.066,0.013,"6",8.14557092710571e-06,2.96539854574282e-05,0.000105723145427841,0.00378887762200275,0.00783755155586766,0.796721574647383,1.58720250476305e-05,0.190668620867575,0.000823980580311533
"STUART","A1 LM",2865.5,39.935,1.134,0.8,4.6,3.979,1,0.053,0.013,"6",1.58698888484268e-05,5.88125251783022e-05,0.000183471568087278,0.00669730029029849,0.0115952822618055,0.804482476188819,5.01871695880358e-05,0.176394245666123,0.000522354441251232
"STUART","A1 LM",2866,39.935,1.134,0.8,4.6,3.979,1,0.053,0,"6",1.60969291385159e-05,5.8049516588703e-05,0.000183750940310195,0.00661582340061782,0.0114922733851071,0.802955156207624,5.01804984112971e-05,0.178106935583389,0.000521733538813407
"STUART","A1 LM",2866.5,46.823,1.05,1.3,5.15,3.727,1,0.039,0.014,"6",2.85542943374325e-05,0.000116558053738928,0.000351035872882962,0.0116744052869041,0.0179879569505732,0.796960286860936,0.000102511837538002,0.172292979162114,0.000485711680975451
"STUART","A1 LM",2867,57.969,1.01,2,5.2,3.537,1,0.026,0.013,"6",3.65408500844736e-05,0.000207903309522697,0.000654136016924285,0.0217982110820475,0.0263691353797081,0.802321491263524,0.000153521006857937,0.147989213224775,0.000469847866556042
"STUART","A1 LM",2867.5,71.246,0.954,2.3,5.65,3.482,1,0.013,0.013,"6",5.10955842099242e-05,0.000482074215575869,0.00181253261982658,0.0411851532181727,0.0335220461951715,0.783284618123211,0.000230083260561265,0.138860289273358,0.000572107509913419
"STUART","B1 SH",2868,82.548,0.843,3.2,7.2,3.532,0,1,-0.987,"3",3.05651040160261e-06,0.00999572346304815,0.971017749785532,5.48974005913193e-05,0.000700612680841417,0.000509101249490116,4.49321442044507e-07,0.0176925660563544,2.58435322989013e-05
"STUART","B1 SH",2868.5,92.119,0.718,4.9,8.95,3.484,0,0.968,0.032,"3",8.62538858188024e-07,0.0424675684809266,0.957382705592013,1.22460170828678e-05,5.08955360403289e-05,4.73287066065779e-06,1.25119596318875e-07,8.08192758751063e-05,4.45689467222189e-08
"STUART","B1 SH",2869,93.564,0.635,7,11.1,3.402,0,0.935,0.0329999999999999,"3",6.39913885976788e-07,0.0515966992273438,0.948313095647069,1.01773435206132e-05,2.24440886013505e-05,1.85241864079434e-06,2.54975076192432e-07,5.48296793060652e-05,6.70655654986455e-09
"STUART","B1 SH",2869.5,86.26,0.615,9,11.9,3.486,0,0.903,0.032,"3",3.49018117117951e-07,0.0524126785160176,0.947509874867953,5.71022653848021e-06,1.26890505643128e-05,1.43270747946632e-06,3.26495591354052e-07,5.69349621716591e-05,4.15556729908863e-09
"STUART","B1 SH",2870,77.097,0.637,9.5,11.25,3.56,0,0.871,0.032,"3",4.94621061200526e-07,0.0576832145712907,0.942208602909281,4.94866423111557e-06,1.45424330542583e-05,2.14225051709745e-06,4.38255699480618e-07,8.56054250780401e-05,1.0869787014931e-08
"STUART","B1 SH",2870.5,67.68,0.651,9.2,10.7,3.473,0,0.839,0.032,"3",2.23388001272254e-06,0.0858672284784342,0.913998824364919,5.34936618366194e-06,1.95019268416379e-05,3.08667383444928e-06,7.53405400871913e-07,0.0001030001354301,2.17689432672718e-08
"STUART","B1 SH",2871,64.049,0.639,8.5,10.65,3.401,0,0.806,0.0329999999999999,"3",1.11350723290636e-05,0.14903048087537,0.850814582104955,6.22865555015501e-06,2.36527191387457e-05,4.0573973909146e-06,1.3221227990747e-06,0.000108517725644033,2.33268222603855e-08
"STUART","B1 SH",2871.5,67.566,0.621,7.5,11.45,3.307,0,0.774,0.032,"3",3.65185399570122e-05,0.192493307920114,0.807300635148349,1.1458603075618e-05,3.33397444647158e-05,5.61215631290879e-06,2.19294788755786e-06,0.000116905645623601,2.9294215263529e-08
"STUART","B1 SH",2872,69.728,0.604,7.1,12.45,3.28,0,0.742,0.032,"3",5.92996433130411e-05,0.192555668122717,0.807165542385941,1.84050948481602e-05,4.40665817126589e-05,7.55757301252174e-06,3.43750668163216e-06,0.000145978818906355,4.42728672511627e-08
"STUART","B1 SH",2872.5,67.966,0.582,8.3,13.45,3.253,0,0.71,0.032,"3",4.68985616336382e-05,0.16838428173719,0.831317483055892,2.19393623773864e-05,4.73545155079735e-05,7.67741739682631e-06,4.42065897348282e-06,0.000169897113393491,4.75776346631894e-08
"STUART","B1 SH",2873,65.803,0.565,9.6,13.5,3.284,0,0.677,0.0329999999999999,"3",4.76429424377669e-05,0.196507117294814,0.803098797129951,2.8297820307134e-05,6.29486444183545e-05,9.74749592554629e-06,6.30183509872131e-06,0.000239085922669494,6.09143781796991e-08
"STUART","B1 SH",2873.5,62.351,0.575,10.1,11.85,3.405,0,0.645,0.032,"3",8.65324158577182e-05,0.309370074586408,0.689993622648546,3.68769952282887e-05,8.74433561158827e-05,1.6160350965005e-05,8.17902409792486e-06,0.000400984152279403,1.26470501899499e-07
"STUART","B1 SH",2874,59.512,0.621,10.1,9.65,3.504,0,0.613,0.032,"3",0.000185755890374648,0.422487645054255,0.57667088587109,4.63779764043752e-05,0.000109437150607647,2.28563634571586e-05,7.55056838709212e-06,0.000469208377382958,2.82748040506768e-07
"STUART","B1 SH",2874.5,61.176,0.691,9.9,8.15,3.587,0,0.581,0.032,"3",0.000282359018415451,0.379168737666055,0.619698137083416,8.83877149370601e-05,0.00014854273507276,3.76238278594446e-05,5.32452402366916e-06,0.000569937109784331,9.50320436986258e-07
"STUART","B1 SH",2875,65.754,0.751,9.6,7.7,3.605,0,0.548,0.0329999999999999,"3",0.000340509669835186,0.296269859628755,0.702386951753566,0.000166384595072517,0.000214114086559836,6.13021668154082e-05,4.59295757859954e-06,0.00055323110419463,3.05403762303602e-06
"STUART","B1 SH",2875.5,66.66,0.768,9,8.2,3.505,0,0.516,0.032,"3",0.000789807184112974,0.309379322646372,0.688414067185981,0.000245395398513332,0.000323941264135518,0.000101971095071317,6.91328869792508e-06,0.000730170915523124,8.41102159277466e-06
"STUART","B1 SH",2876,64.604,0.742,8,8.9,3.411,0,0.484,0.032,"3",0.00324917092313656,0.373967183942454,0.620873211236488,0.000331279632130448,0.000400877452319595,0.000135406571292056,1.07246308305809e-05,0.00101767852947742,1.44670818703744e-05
"STUART","B1 SH",2876.5,61.699,0.696,7,9.2,3.319,0,0.452,0.032,"2",0.0161920024313309,0.539193850940485,0.44255776682486,0.000330206400646687,0.000534831513034729,0.000162464727412766,1.50293348221229e-05,0.00100216843927238,1.16793881357073e-05
"STUART","B1 SH",2877,58.353,0.657,5.6,9.3,3.265,0,0.419,0.033,"2",0.0586039899124965,0.657983139823192,0.281096088511369,0.000341738006638304,0.000778357556435496,0.000209305435411007,1.8618693203759e-05,0.000960304842088439,8.45721916587785e-06
"STUART","B1 SH",2877.5,55.929,0.64,4.2,9.2,3.167,0,0.387,0.032,"2",0.16713379437552,0.67330263798747,0.157172415751166,0.000319854506525572,0.000976085660046162,0.000258915082291682,2.02096452119406e-05,0.000809632890892607,6.45410087669726e-06
"STUART","B1 SH",2878,57.414,0.64,4,9.1,3.181,0,0.355,0.032,"2",0.179061346825632,0.654548372931822,0.163314065806941,0.000437311270237013,0.0012302716102629,0.00034941959690052,2.41497380636482e-05,0.00102507918366342,9.98303647743953e-06
"STUART","B1 SH",2878.5,60.393,0.64,3.8,9.3,3.133,0,0.323,0.032,"2",0.178375336452561,0.634011238798064,0.183648273994202,0.000600745952368087,0.00163840977726395,0.000442994508145768,3.27702279784174e-05,0.00123592040347617,1.43098859401552e-05
"STUART","B1 SH",2879,65.901,0.636,4.2,9.9,3.163,0,0.29,0.033,"2",0.104535337007098,0.58616043517081,0.303445215405246,0.0010542701215554,0.00213854295735262,0.000614065650341712,4.81231114875543e-05,0.00197315648768782,3.08540884204709e-05
"STUART","B1 SH",2879.5,71.385,0.635,5.8,10.8,3.131,0,0.258,0.032,"2",0.0480195399370773,0.471829236258704,0.471444224072851,0.00190729899307723,0.00291280208249577,0.00073143899425764,8.5867021482176e-05,0.00299864971997021,7.09429200844991e-05
"STUART","B1 SH",2880,75.816,0.625,4.9,13.55,2.997,0,0.226,0.032,"3",0.0293609241846232,0.316778479849607,0.643159216460657,0.00285228065698074,0.00336151616410976,0.000914066613025422,0.000126625065866771,0.00332589974832125,0.000120991256808917
"STUART","B1 SH",2880.5,75.334,0.587,5.6,15.9,2.938,0,0.194,0.032,"3",0.0198357657944734,0.242937286336269,0.72555654205991,0.00352689694557066,0.00373039984741471,0.000862663024807917,0.000228196348086157,0.00319503608042132,0.000127213563047062
"STUART","B1 SH",2881,72.69,0.558,4.8,18.5,2.969,0,0.129,0.065,"3",0.0128340133953827,0.200109227081747,0.77296579871245,0.00380317176571833,0.00495773446168213,0.00105383317131522,0.00032320783728806,0.003787404784859,0.000165608789557849
"STUART","B1 SH",2881.5,68.635,0.558,6.9,19.45,3.104,0,0.097,0.032,"3",0.00888740526580162,0.210868324050894,0.757371975065695,0.00491808891543081,0.00766519856811892,0.00171957973221762,0.000638402855978132,0.00764758886283887,0.000283436683025326
"STUART","B1 SH",2882,60.695,0.52,7.5,21.25,3.147,0,0.065,0.032,"3",0.0088097238981969,0.228904662058116,0.719730557774042,0.0050907817995146,0.0190573228709315,0.00193195903683698,0.00166945572737728,0.0142861592806479,0.00051937755433673
"STUART","B1 SH",2882.5,51.645,0.501,5.6,18.1,3.354,0,0.032,0.033,"3",0.0174650980333268,0.291648671977397,0.627987148010749,0.00510766287110426,0.0292161743169206,0.0035083143527424,0.000961711295052782,0.0234185675732412,0.000686651569465937
"STUART","B1 LM",2883,41.918,0.548,7,10.9,3.764,1,1,-0.968,"8",3.03911715233623e-07,0.000142100482189441,0.00608283356570191,0.00101705311639009,0.0880370648023796,0.0966969272491902,0.0141026491006409,0.793685136134593,0.000235931637199562
"STUART","B1 LM",2883.5,32.991,0.633,7.7,6.35,4.109,1,0.968,0.032,"8",4.17124766872028e-08,1.2752009859773e-05,0.000361691203022138,3.77764110068419e-05,0.0770991966700967,0.0383752944832883,0.0208710981756145,0.863212896231536,2.92531030988888e-05
"STUART","B1 LM",2884,28.258,0.705,5,6.1,4.154,1,0.935,0.0329999999999999,"8",6.36406089303382e-08,6.59961729223879e-06,0.000253810472833075,2.09280663137797e-05,0.0730292319406212,0.0691186642689565,0.00736058894426376,0.850113383050964,9.67299981464688e-05
"STUART","B1 LM",2884.5,26.635,0.769,4.1,5.35,4.321,1,0.903,0.032,"8",3.4324500203035e-08,3.76535529813968e-06,0.000229648996709125,2.07052751275176e-05,0.058598878712512,0.125005539837547,0.00247852549092196,0.81343750145673,0.000225400550653842
"STUART","B1 LM",2885,25.541,0.847,3.6,4.8,4.476,1,0.871,0.032,"8",2.26580052405005e-08,2.64686265063983e-06,0.000247711703131909,3.25087614523777e-05,0.0596437906109779,0.223266034527715,0.00096625849375724,0.715102015850746,0.00073901053156299
"STUART","B1 LM",2885.5,23.795,0.948,2.3,4.45,4.565,1,0.839,0.032,"8",3.04969252938324e-08,1.73540064346776e-06,0.000227989989779572,4.71879713873465e-05,0.0561633917106354,0.319780696998548,0.000374978020809574,0.620161095489877,0.0032428939213941
"STUART","B1 LM",2886,20.719,1.061,2.2,3.5,4.615,1,0.806,0.0329999999999999,"8",6.08043798052786e-08,1.46675597198937e-06,0.000166114438371918,7.82368381191245e-05,0.059801841431128,0.394217714936092,0.000180878402956458,0.533488170594908,0.012065515798072
"STUART","B1 LM",2886.5,18.499,1.139,2.4,3.2,4.696,1,0.774,0.032,"6",7.29270003422744e-08,1.36025235637237e-06,0.000133822125033312,0.000106792830215053,0.0514042018597561,0.481791120359775,0.000110570576410558,0.439471339636125,0.0269807194333286
"STUART","B1 LM",2887,19.446,1.118,1.5,4.65,4.668,1,0.742,0.032,"8",1.09327646967055e-07,1.40955529828922e-06,0.000126149778773069,9.34436022377758e-05,0.0365169616623225,0.423960963750837,0.000166258100235327,0.49927541670755,0.0398592875150987
"STUART","B1 LM",2887.5,21.388,1.019,1,7.1,4.579,1,0.71,0.032,"8",1.38837407191986e-07,1.82676449838854e-06,0.00017010713092374,7.84858558540053e-05,0.0276361686622993,0.361314618722567,0.000539059214101913,0.58154265670777,0.028716938104578
"STUART","B1 LM",2888,24.178,0.908,1.2,9.2,4.292,1,0.677,0.0329999999999999,"8",4.8020639513663e-07,5.51555392637972e-06,0.000268521502109155,0.000172542043850887,0.0283008261424045,0.360305283193437,0.00346443153947141,0.596027070113874,0.011455329704532
"STUART","B1 LM",2888.5,27.638,0.812,0,11.1,4.046,1,0.645,0.032,"8",1.89577392927773e-06,1.81806279210829e-05,0.00046698931204237,0.000393371977992707,0.0253373656063981,0.307580078211151,0.0128146406325188,0.643007363837385,0.0103801140206614
"STUART","B1 LM",2889,31.669,0.724,0.9,11.45,3.822,1,0.613,0.032,"8",1.26749511497633e-05,8.47304390793914e-05,0.000546385004231462,0.00210916813556264,0.0386723837515936,0.334047414579475,0.0628956367281767,0.553847691829025,0.00778391458170614
"STUART","B1 LM",2889.5,39.389,0.627,3.4,11.2,3.629,1,0.581,0.032,"7",9.37147045491397e-05,0.000253678333541949,0.000530031678882304,0.0168258552801243,0.0845147915090871,0.207662582774266,0.423456909015785,0.263969081978872,0.00269335472489242
"STUART","B1 LM",2890,49.385,0.535,6.4,11.5,3.517,1,0.548,0.0329999999999999,"7",8.25041139587543e-05,0.000158887960895224,0.000263462404440784,0.0414580642521398,0.095909507796658,0.064749265322541,0.719316086208978,0.0775509610901728,0.000511260850215893
"STUART","B1 LM",2890.5,58.516,0.488,9,11.4,3.474,1,0.516,0.032,"7",5.4117465826393e-05,0.00014463162223533,0.000255402469508458,0.113442959941512,0.144308767456411,0.0504113828927474,0.646784714567463,0.0443353924499499,0.000262631134347273
"STUART","B1 LM",2891,66.619,0.511,9.2,10.8,3.613,1,0.484,0.032,"7",4.38302912523422e-05,0.000268889135375817,0.000660279970256511,0.254496591676707,0.173657913413693,0.107488996628795,0.395238009174063,0.0674328057830289,0.000712683926828981
"STUART","B1 LM",2891.5,67.296,0.602,6.4,9.5,3.862,1,0.452,0.032,"6",5.668871464306e-05,0.000793923590283363,0.00208639304397329,0.22961531192249,0.117342199019154,0.340623103198547,0.116792270220555,0.189820993686344,0.00286911660401023
"STUART","B1 LM",2892,57.798,0.745,3.7,8.25,4.052,1,0.419,0.033,"6",4.99933757296837e-05,0.000907827912361427,0.00203894023927614,0.0686524755996508,0.0529660249236798,0.600287431100325,0.0195830797795896,0.251464881576583,0.00404934549280458
"STUART","B1 LM",2892.5,48.169,0.912,1.1,7.45,4.241,1,0.387,0.032,"6",2.48923079615223e-05,0.000308656947926139,0.000999002880266266,0.0124601930572061,0.0335224338092271,0.655999054388153,0.00398915018068055,0.288148648751121,0.00454796767745861
"STUART","B1 LM",2893,41.437,1.045,0.4,6.3,4.476,1,0.355,0.032,"6",7.45124749901161e-06,9.2768235089342e-05,0.000415376060667165,0.00407669337081703,0.0220836998166375,0.680458761248515,0.00118546996626537,0.286726725747296,0.00495305430721361
"STUART","B1 LM",2893.5,39.348,1.117,0.1,5.35,4.712,1,0.323,0.032,"6",3.05725283943898e-06,5.95784053401518e-05,0.000322019270572409,0.00229076881630314,0.0152253257059454,0.647598938028702,0.000509334450009208,0.326516489457429,0.0074744886128582
"STUART","B1 LM",2894,49.312,1.144,1,4.5,4.56,1,0.29,0.033,"6",5.81115702856302e-06,9.26773102096335e-05,0.000355356897000583,0.00786907982264337,0.020420282297401,0.743250448375794,0.000380400467667214,0.224165735155018,0.00346020851723743
"STUART","B1 LM",2894.5,61.984,1.143,0.7,4.85,4.605,1,0.258,0.032,"6",6.94203052186274e-06,0.000216537781169772,0.000936976916811853,0.0168009077150527,0.0234956114291417,0.752305566888951,0.000369709730879929,0.202913095554477,0.00295465195299352
"STUART","B1 LM",2895,73.506,1.122,0.9,5.75,4.574,1,0.226,0.032,"6",6.64985135314597e-06,0.000398316856128371,0.00165817635725975,0.0268019533309916,0.0259097639431675,0.719800215588852,0.000561963741996719,0.222256123405847,0.00260683692440355
"STUART","B1 LM",2895.5,74.208,1.095,0.3,6.85,4.478,1,0.194,0.032,"6",1.1014835143246e-05,0.000764564714124055,0.00339164559020738,0.0238332624470525,0.026730114234111,0.67323473382546,0.000750586707826844,0.268759867596421,0.00252421004965462
"STUART","B1 LM",2896,67.819,1.072,-0.7,7.55,4.444,1,0.161,0.033,"6",1.41308486296286e-05,0.00109472412792651,0.00556987480390557,0.0161586267114983,0.0273623337235767,0.635006412282461,0.000772187800209182,0.311678130234223,0.00234357946756944
"STUART","B1 LM",2896.5,61.625,1.057,-1.2,7.4,4.439,1,0.129,0.032,"6",1.40315477821818e-05,0.000959937924758396,0.00492600842553907,0.0111126844377868,0.0235761669375447,0.623996281104042,0.000687315264988221,0.332678090998084,0.00204948335947481
"STUART","B1 LM",2897,61.625,1.057,-1.2,7.4,4.439,1,0.129,0,"6",1.3948729362982e-05,0.000942223076167694,0.0048750065538167,0.0108354815084935,0.0237205344820006,0.620725006974316,0.000699071883783648,0.336171437685286,0.00201728910677259
"STUART","B1 LM",2897.5,55.481,1.041,-0.9,6.55,4.335,1,0.097,0.032,"6",1.72398705874497e-05,0.000620517013245638,0.00268887674952245,0.00927227782951095,0.0190165629247231,0.654015391991981,0.000577253829909009,0.312092652564211,0.00169922722630849
"STUART","B1 LM",2898,57.251,0.98,-0.1,5.75,3.907,1,0.065,0.032,"6",6.85341808757082e-05,0.000793845077005289,0.00294797754759445,0.0184956963929213,0.0226231346287069,0.704848089948251,0.00068144447265019,0.248153547889509,0.0013877298624864
